chromosome	Start	End	strand	Blood	GENE ID
10	94762681	94853205	+	0	CYP2C19
10	94683621	94736190	+	0	CYP2C18
10	94646364	94647996	-	0	CTBP2P2
10	94501434	94613905	+	8.393318246	HELLS
10	94402504	94535930	+	8.973407295	TBC1D12
10	94333226	94362959	-	57.19055237	NOC3L
10	94279277	94287478	-	0	PLCE1-AS1
10	94155639	94155745	-	0	RNU6-657P
10	94137748	94139500	+	0	HDAC1P1
10	94081950	94108814	-	0	PLCE1-AS2
10	94030812	94332823	+	12.09217769	PLCE1
10	93958191	93961540	-	6.138233922	PIPSL
10	93893973	93956062	+	21.08438853	SLC35G1
10	93881293	93881938	-	0	RAB11AP1
10	93757809	93806272	+	0	LGI1
10	93667883	93702572	-	142.0404521	FRA10AC1
10	93612588	93666010	+	8.910241402	PDE6C
10	93591687	93601744	-	0	RBP4
10	93566665	93604480	+	0.42855288	FFAR4
10	93510548	93510680	-	0	RNA5SP323
10	93496632	93529092	+	1.44115941	CEP55
10	93306429	93482317	-	44.60135985	MYOF
10	93206857	93209627	-	0	XRCC6P1
10	93106872	93107383	-	0	NIP7P1
10	93073475	93077890	+	4.644305966	CYP26A1
10	93060808	93069536	+	1.582928408	CYP26C1
10	92834713	93059493	+	1052.276049	EXOC6
10	92689951	92695646	+	1046.635453	HHEX
10	92668745	92669743	-	4.748785225	EIF2S2P3
10	92659044	92659302	+	0	RN7SL644P
10	92593286	92655395	+	24.22239012	KIF11
10	92451684	92574076	-	158.4886067	IDE
10	92418667	92420875	+	0	MARK2P9
10	92334463	92334564	+	0	RNY3P12
10	92216332	92216793	+	0	NHP2P1
10	92136875	92138370	+	0	EIF4A1P8
10	92118664	92119164	+	0	SDHCP2
10	92046692	92291087	-	227.1931014	CPEB3
10	91923769	92030325	+	2441.653239	BTAF1
10	91906589	91909483	-	5.548289165	FGFBP3
10	91807179	91807439	-	2.845029081	SRP9P1
10	91798312	91865276	+	2169.767052	TNKS2
10	91782839	91798291	-	2.564766484	TNKS2-AS1
10	91765899	91767196	-	0	FAF2P1
10	91666780	91667782	-	0	GAPDHP28
10	91628442	91633054	-	0	PPP1R3C
10	91544852	91545098	+	0	RPS27P1
10	91409280	91514829	+	7.333174588	HECTD2
10	91163012	91284331	+	1127.907189	PCGF5
10	91053051	91055047	+	0	DDX18P6
10	91033157	91062164	+	0	LINC00502
10	90922731	90922835	-	0	RNU6-740P
10	90912096	90921276	-	0	ANKRD1
10	90871716	90908553	+	87.27411922	RPP30
10	90740823	90857698	-	0.853830362	HTR7
10	90163651	90163960	-	0	RN7SKP143
10	89978717	89979070	+	0	SNRPD2P1
10	89915489	89957373	-	0	LINC01375
10	89853906	89914948	+	0	LINC01374
10	89829510	89840861	+	1.42415224	LINC00865
10	89701610	89774939	+	53.01553505	KIF20B
10	89592747	89592827	-	0	MIR107
10	89579497	89645572	-	5.419621761	PANK1
10	89456064	89468140	+	0	SLC16A12-AS1
10	89430299	89556641	-	0.42855288	SLC16A12
10	89414586	89421001	+	966.495718	IFIT5
10	89392546	89406486	+	5559.553354	IFIT1
10	89378056	89385205	+	4.927843962	IFIT1B
10	89362294	89363487	+	0	IFIT6P
10	89327894	89340971	+	12047.0249	IFIT3
10	89283765	89292125	+	0	AL353751.1
10	89283694	89309276	+	20297.91597	IFIT2
10	89213569	89414557	-	354.1834297	LIPA
10	89205629	89207314	-	0	CH25H
10	89063335	89063411	-	0	MIR4679-2
10	88990582	89015785	+	3483.072189	FAS
10	88935074	88991339	-	43.22160833	ACTA2
10	88932390	88940820	+	4.991068881	ACTA2-AS1
10	88879734	88975153	+	98.00397069	STAMBPL1
10	88876450	88877544	+	0	PTCD2P2
10	88822132	88851818	-	101.746969	ANKRD22
10	88802730	88820546	+	8.973466321	LIPM
10	88785600	88787061	-	0.587329049	RCBTB2P1
10	88761406	88778242	+	311.1551829	LIPN
10	88727485	88728914	+	0	KRT8P38
10	88724544	88752786	+	0	LIPK
10	88664441	88678814	+	0	LIPF
10	88618223	88618934	-	0	RPL7P34
10	88586753	88606976	+	0	LIPJ
10	88273864	88584530	-	18.3885576	RNLS
10	88048135	88049823	-	5.923443322	MED6P1
10	87863113	87971930	+	14625.08911	PTEN
10	87859161	87863437	-	113.665827	KLLN
10	87832818	87833098	-	0	RN7SL78P
10	87817928	87845612	+	5.231635015	CFL1P1
10	87751512	87841343	-	326.389725	ATAD1
10	87659613	87747705	+	104.5700965	PAPSS2
10	87504875	87553460	+	25.1427208	MINPP1
10	87397023	87424792	-	0	LINC00864
10	87386685	87390203	-	0	CTSLP1
10	87376896	87378481	+	0	NPAP1P3
10	87357668	87370695	+	37.76107023	NUTM2D
10	87342736	87357882	+	63.14451274	LINC00863
10	87225448	87236908	+	10.72977134	NUTM2A
10	87203875	87342612	-	259.5416696	NUTM2A-AS1
10	87154041	87154369	-	0	RN7SL733P
10	87050486	87094866	-	711.8280364	GLUD1
10	87041238	87041341	-	0	RNU6-529P
10	87020306	87024730	+	0	FAM25A
10	86992253	87000435	+	0	BMS1P3
10	86970741	87010126	+	0	AGAP11
10	86968192	86983934	+	0	ADIRF
10	86965345	86971311	-	32.32465028	ADIRF-AS1
10	86958618	86963260	+	0	SNCG
10	86935540	86969481	-	2.84830448	MMRN2
10	86889569	86889733	+	0	RNU1-19P
10	86756601	86932838	+	21.90961866	BMPR1A
10	86668449	86736068	+	0.853830362	LDB3
10	86654557	86666848	+	0	OPN4
10	86630825	86631628	-	0	RPL7AP8
10	86488446	86488549	+	0	RNU6-780P
10	86264694	86264788	-	0	MIR346
10	86052448	86052566	+	0	RNA5SP322
10	85650012	85650260	-	0	RN7SKP238
10	85599555	86366493	-	4.910807279	GRID1
10	85577731	85607213	+	0	GRID1-AS1
10	85537379	85537483	+	0	RNU6-325P
10	85449592	85491996	+	0	LINC01520
10	85193421	85197958	-	0	LINC01519
10	84560443	84561263	+	0.587329049	RPS3AP5
10	84454679	84456056	-	0.42855288	CACYBPP1
10	84390908	84392045	+	0	TNPO1P1
10	84389170	84389626	-	0	RPL12P29
10	84328558	84518521	+	943.9340849	CCSER2
10	84279980	84294659	+	0	LINC00858
10	84245053	84259960	+	0	RGR
10	84231593	84241461	-	0	LRIT1
10	84220495	84225589	-	0	LRIT2
10	84194635	84219621	+	20.34372694	CDHR1
10	84173738	84185294	+	0	C10orf99
10	84139440	84153245	+	2937.153803	GHITM
10	84081429	84081995	+	0.587329049	HMGN2P8
10	84003332	84003479	+	0	RNU1-65P
10	83764358	83764464	+	0	RNU6-129P
10	83311628	83314475	-	0	MARK2P15
10	83067962	83068071	-	0	RNU6-478P
10	82340771	82340876	+	0	RNU6-441P
10	82228985	82232920	-	0	NRG3-AS1
10	81875314	82987179	+	0	NRG3
10	81136540	81137335	-	0	RPA2P2
10	80940665	80941201	-	0	WARS2P1
10	80776165	80778088	-	0	FARSBP1
10	80716483	80717068	-	0	RPS7P9
10	80537902	80646560	+	8.98650889	SH2D4B
10	80454166	80533123	+	4660.412601	TSPAN14
10	80344745	80368073	+	0	DYDC2
10	80336105	80356755	-	0	DYDC1
10	80297720	80299655	+	0	ZNF519P1
10	80271820	80289684	-	0	MAT1A
10	80247219	80247683	-	0.42855288	EIF5AP4
10	80215851	80216119	-	0	RPS12P2
10	80207710	80219657	+	0	LINC00857
10	80150889	80205572	-	18649.38111	ANXA11
10	80131682	80145359	+	106.4130935	PLAC9
10	80125941	80126317	+	0.587329049	RPL22P18
10	80078646	80092557	+	39.78335909	TMEM254
10	80046860	80078912	-	4.133963121	TMEM254-AS1
10	80040621	80041044	-	0	C1DP4
10	80031968	80032393	-	0	C1DP2
10	80024737	80025159	-	0	C1DP3
10	79982910	79983240	-	0	DPY19L2P5
10	79981839	79982212	+	0	ZNRF2P3
10	79968213	79973213	+	0	SFTPD-AS1
10	79937740	79982614	-	1.285658641	SFTPD
10	79920178	79923119	+	0	MBL1P
10	79892148	79893175	-	0	PGGT1BP2
10	79870375	79873903	-	0	CTSLP6
10	79860573	79861806	+	0	NPAP1P2
10	79841358	79850878	+	0	NUTM2E
10	79703227	79714681	+	21.07919309	NUTM2B
10	79682997	79685436	+	29.92991824	BEND3P3
10	79663088	79826594	-	423.630027	NUTM2B-AS1
10	79610939	79615455	+	0.587329049	SFTPA1
10	79595294	79595660	-	0	SFTPA3P
10	79582298	79584877	-	0	MBL3P
10	79555852	79560402	-	2.349316194	SFTPA2
10	79544087	79544356	+	0	RPS12P18
10	79512601	79516440	+	2.888869618	EIF5AL1
10	79499666	79499984	-	0	TPRX1P1
10	79382325	79445627	-	143.4446511	ZCCHC24
10	79347469	79355337	+	5261.765862	PPIF
10	79069035	79316528	+	10712.19285	ZMIZ1
10	78943328	79067895	-	22.2159664	ZMIZ1-AS1
10	78179185	78551355	+	1.85270512	LINC00856
10	78068623	78069538	-	0	GNAI2P2
10	78033732	78056813	+	4092.613793	RPS24
10	77969251	78029545	-	272.9669875	POLR3A
10	77953495	77953876	+	0	H2AFZP5
10	77912271	77912545	-	0	RN7SL284P
10	77866875	77869610	+	0	AL391421.1
10	77790791	77926526	-	166.2364529	DLG5
10	77587049	77587159	+	0	RNA5SP321
10	77433572	77433782	-	0	COX6CP15
10	77354404	77376613	+	0	KCNMA1-AS3
10	77147652	77150100	+	0	KCNMA1-AS2
10	76888044	76980624	+	0	KCNMA1-AS1
10	76869601	77638369	-	10.38451697	KCNMA1
10	76260800	76260903	-	0	RNU6-673P
10	76242022	76242301	-	0	RN7SL518P
10	75642476	75643106	+	0	AL589863.1
10	75552458	75552553	+	0	MIR606
10	75401519	75408982	+	0	ZNF503-AS2
10	75397830	75401906	-	4.323478231	ZNF503
10	75382393	75382844	-	0	SPA17P1
10	75276376	75276646	-	0	HMGA1P5
10	75269819	75373500	+	0	ZNF503-AS1
10	75269392	75269545	-	0	RPL39P25
10	75233969	75236030	-	52.60719151	COMTD1
10	75210154	75231448	+	508.7446642	VDAC2
10	75099586	75182123	+	2149.523214	SAMD8
10	75094432	75109221	-	41.63570978	DUSP13
10	75089248	75089725	-	0	PPIAP13
10	75037836	75058514	-	0	DUPD1
10	74824927	75032624	+	598.0480698	KAT6B
10	74654956	74656131	+	0	POLR3DP1
10	74527584	74527947	+	0	MRPL35P3
10	74423435	74424014	-	1.015881929	RAB5CP1
10	74371535	74372416	+	0	RPSAP6
10	74344550	74344805	-	0	TIMM9P1
10	74151185	74709303	+	185.1189463	ADK
10	74120255	74151063	-	696.0447795	AP3M1
10	73995193	74121363	+	5139.575565	VCL
10	73909969	73922777	-	2.281258001	C10orf55
10	73909177	73917497	+	73.97260294	PLAU
10	73812501	73874591	-	8377.004168	CAMK2G
10	73801911	73811798	-	37.5588868	NDST2
10	73796514	73801399	-	1.42415224	ZSWIM8-AS1
10	73785582	73801797	+	5692.006306	ZSWIM8
10	73782047	73783652	+	181.3018841	CHCHD1
10	73772291	73780251	+	218.6644469	FUT11
10	73744384	73772161	+	2481.722141	SEC24C
10	73731824	73733638	+	34.16347606	DUSP8P5
10	73730562	73737311	+	31.21885228	GLUD1P3
10	73706490	73706613	+	0	RNA5SP320
10	73699151	73730487	-	5.986668241	BMS1P4
10	73674285	73698159	-	1.710936122	AGAP5
10	73644881	73663803	-	0	SYNPO2L
10	73631654	73641757	-	0	MYOZ1
10	73529051	73529157	-	0	RNU6-883P
10	73497538	73625953	-	38.55448616	USP54
10	73495525	73520070	+	86.01553457	PPP3CB-AS1
10	73436428	73496024	-	625.5380337	PPP3CB
10	73423579	73433561	-	100.7233102	MSS51
10	73375101	73414076	-	2154.141866	ANXA7
10	73279062	73279168	+	2.294989772	RNU6-833P
10	73253759	73358859	-	151.4811514	CFAP70
10	73248843	73252693	-	270.8167114	MRPS16
10	73247360	73276984	+	5.136083765	DNAJC9-AS1
10	73199826	73201225	+	1.85270512	EIF4A2P2
10	73183362	73248862	-	69.55080585	DNAJC9
10	73168166	73244504	+	286.1450591	FAM149B1
10	73130155	73169055	-	454.9482206	ECD
10	73110375	73131828	+	29.68257702	NUDT13
10	73007217	73096974	-	479.1295147	P4HA1
10	73005833	73006595	-	5.980087931	RPL17P50
10	72935170	72954778	-	0	PLA2G12B
10	72917641	72918534	-	0	NPM1P24
10	72893581	72933033	+	10.90144012	OIT3
10	72721029	72721100	+	0	MIR4676
10	72692131	72887694	+	1015.416775	MCU
10	72636497	72636765	-	0	HMGN2P34
10	72582803	72583086	+	0	RN7SL840P
10	72391964	72392069	+	0	RNU6-805P
10	72367327	72626191	-	1514.065755	MICU1
10	72332830	72355230	-	2520.457258	DNAJB12
10	72273920	72276036	+	732.7806327	DDIT4
10	72216000	72235860	+	1135.720565	ANAPC16
10	72096032	72217134	-	220.5106602	ASCC1
10	72059035	72089032	-	2960.4695	SPOCK2
10	71964365	72013564	+	0	CHST3
10	71844735	71844794	-	0	RNU7-38P
10	71816298	71851375	-	60325.33056	PSAP
10	71790747	71790800	+	26.31602354	MIR7152
10	71711702	71737824	-	290.2471656	C10orf105
10	71508153	71511873	-	0	CDH23-AS1
10	71396934	71815947	+	2966.22591	CDH23
10	71319258	71381423	+	44.76202978	SLC29A3
10	71217224	71218228	-	0	UNC5B-AS1
10	71212570	71302864	+	1.603210977	UNC5B
10	70882280	70888784	-	29.44910655	PCBD1
10	70815961	70881173	+	1262.933413	SGPL1
10	70771239	70785401	-	0	TBATA
10	70672803	70762441	+	0.85710576	ADAMTS14
10	70597348	70602775	-	1050.157164	PRF1
10	70485336	70486325	-	0	YY1P1
10	70478821	70568449	+	3.753185865	PALD1
10	70432315	70447951	-	26.60407747	NODAL
10	70404379	70428618	+	5382.217312	EIF4EBP2
10	70389426	70390626	+	0	CEP57L1P1
10	70298970	70382650	-	21.39489002	LRRC20
10	70247329	70283676	-	0	NPFFR1
10	70202830	70233911	-	148.3861175	PPA1
10	70163685	70164124	+	41.49101981	CALM2P2
10	70147289	70170523	-	1586.905144	SAR1A
10	70137981	70146676	-	231.0149862	TYSND1
10	70098223	70132934	-	47.66308214	AIFM2
10	70052796	70112280	+	24.89963312	H2AFY2
10	69801867	69964275	+	86.20470281	COL13A1
10	69778962	69779838	+	0	RPL5P26
10	69595487	69596436	-	0	MTND1P20
10	69594041	69594932	-	0	MTND2P15
10	69571698	69573238	-	0	NEUROG3
10	69523311	69523650	-	0	TMEM256P1
10	69451473	69507669	+	17.77032997	TSPAN15
10	69403903	69416867	-	7.472298364	TACR2
10	69269984	69401884	+	1886.154076	HK1
10	69220303	69267559	+	27.45790783	HKDC1
10	69180232	69209099	+	118.3380509	SUPV3L1
10	69123512	69172861	+	624.1563315	VPS26A
10	69088106	69104811	+	95346.22243	SRGN
10	69022778	69023866	+	11.83484288	ACTBP14
10	68991137	68991707	+	2.88231882	MED28P1
10	68988721	69043544	+	119.922889	KIF1BP
10	68956128	68985073	+	1200.90712	DDX21
10	68911653	68911759	-	0	RNU6-571P
10	68901278	68946847	+	473.0852846	DDX50
10	68846805	68846911	+	0	RNU6-697P
10	68827541	68895432	+	0	STOX1
10	68759318	68759414	+	8.093700779	MIR1254-1
10	68721012	68792377	+	828.5805932	CCAR1
10	68632371	68632727	+	5.285961437	COX20P1
10	68560656	68694482	+	13.42981505	TET1
10	68477999	68527474	-	263.1494875	SLC25A16
10	68461407	68461525	+	0	RNA5SP319
10	68414064	68472121	-	78.87346248	DNA2
10	68341107	68407294	-	139.4298301	RUFY2
10	68331174	68343191	+	5102.71116	HNRNPH3
10	68282660	68333049	-	326.066707	PBLD
10	68260557	68261499	+	0	KRT19P4
10	68230624	68232103	-	0	ATOH7
10	68158079	68158408	+	0	RN7SKP202
10	68106117	68212017	+	0	MYPN
10	68010205	68010862	-	1.85270512	POU5F1P5
10	68007718	68008017	-	2.139489002	RN7SL220P
10	67921899	68075348	-	1840.822945	HERC4
10	67884669	67918390	+	906.8254892	SIRT1
10	67874332	67874911	+	0.853830362	RPL12P8
10	67858818	67858871	-	0	RNU6-523P
10	67833763	67834081	+	0	DNAJC19P1
10	67825310	67825600	-	0	RN7SL394P
10	67808502	67808608	+	0	RNU6-1250P
10	67796665	67838166	-	0.42855288	DNAJC12
10	67750284	67751225	+	0	AKR1B10P1
10	67403351	67403410	-	0	MIR7151
10	66926006	67099830	+	0	LRRTM3
10	65912518	67696169	-	0	CTNNA3
10	65570338	65768835	+	0	LINC01515
10	65271319	65315080	+	0	AL592466.1
10	65169438	65169869	-	0	MYL6P3
10	65054460	65055003	+	0	NEK4P3
10	64825572	64826579	+	0	ANXA2P3
10	64762883	64763172	-	0	CYP2C61P
10	64620374	64620922	-	0	RPL17P35
10	64168959	64170850	-	0	DBF4P1
10	63634317	63634827	-	0	MRPL35P2
10	63521363	63625123	+	233.1623891	REEP3
10	63465229	63466563	+	2.281258001	JMJD1C-AS1
10	63427297	63427939	+	0	PRELID1P3
10	63372957	63373048	-	0	MIR1296
10	63222155	63223045	+	2.88231882	TATDN1P1
10	63167221	63521850	-	15877.41778	JMJD1C
10	63133247	63155031	+	5801.097071	NRBF2
10	63110139	63110246	+	0	RNU6-543P
10	62811996	62919900	-	153.2094798	EGR2
10	62804857	62808483	+	46.66426641	ADO
10	62741208	62741385	-	0	ALDH7A1P4
10	62374192	62670301	+	30.8700129	ZNF365
10	62350006	62350297	+	0	RN7SL591P
10	62183035	62268707	-	44.67306769	RTKN2
10	61901300	62096944	+	238.3683701	ARID5B
10	61452639	61481956	+	0	TMEM26-AS1
10	61406643	61453450	-	0	TMEM26
10	61016275	61026420	+	0	LINC00845
10	60912765	60912927	-	0	RNU2-72P
10	60869438	61001440	-	4.809632932	RHOBTB1
10	60778331	60794852	+	7.549314081	CDK1
10	60026298	60733490	-	98.74148573	ANK3
10	59955430	59960913	-	0	LINC01553
10	59788763	59906656	-	111.1022461	CCDC6
10	59736692	59756041	-	0	MRLN
10	59650761	59736002	-	0	SLC16A9
10	59551404	59551878	-	0	MRPL50P4
10	59246129	59363181	-	0	FAM13C
10	59176590	59247774	+	0	PHYHIPL
10	59136625	59138182	-	0	TRAF6P1
10	58999626	59001543	+	0	LINC00844
10	58869184	58869528	+	0	RN7SKP196
10	58715554	58716257	+	0	FAM133CP
10	58513140	58831437	+	0.85710576	BICC1
10	58385022	58399221	+	360.4857531	TFAM
10	58334975	58370753	+	1835.343606	UBE2D1
10	58269058	58289586	+	38.16612656	CISD1
10	58212541	58213036	-	15.77913125	TPT1P10
10	58191517	58267934	-	2117.750142	IPMK
10	57982285	57982993	+	0	MRPS35P3
10	57304479	57304559	-	0	MIR3924
10	56357228	56361275	-	14.62376899	ZWINT
10	55667341	55668350	-	0	GAPDHP21
10	55599303	55600041	+	0	MTRNR2L5
10	54607874	54607957	-	0	MIR548F1
10	54599678	54600683	+	0	NEFMP1
10	54452423	54452511	-	0	RNU6-687P
10	53802771	55627942	-	0	PCDH15
10	53458197	53458288	+	0	RNA5SP318
10	53038285	53038544	+	0	SNRPEP8
10	52765380	52771700	-	0	MBL2
10	52314296	52318042	+	0	DKK1
10	52230742	52314507	-	0	PRKG1-AS1
10	51695487	51699591	-	488.0924082	CSTF2T
10	51319826	51320660	+	0	RSU1P3
10	51299573	51299655	+	0	MIR605
10	50990891	52298350	+	0	PRKG1
10	50962993	50963358	-	0	CCDC58P2
10	50799409	50885675	-	0	A1CF
10	50739318	50816495	+	3.753185865	ASAH2B
10	50726947	50727969	-	0	PGGT1BP1
10	50705380	50708906	-	0	CTSLP4
10	50676743	50686326	+	7.857278718	NUTM2HP
10	50655967	50660472	+	9.609439667	BEND3P1
10	50624951	50641451	+	67.89747155	SGMS1-AS1
10	50590652	50590712	-	0	RNU7-107P
10	50472814	50474246	+	0	AL117341.1
10	50305586	50625163	-	763.0017034	SGMS1
10	50264978	50266815	+	0	DYNC1I2P1
10	50182778	50248610	-	1.44115941	ASAH2
10	50150603	50152287	+	0	SLC9A3P1
10	50025135	50027363	-	0	SLC9A3P3
10	50021182	50067803	-	5.132808366	FAM21EP
10	49982190	50010499	+	210.3073144	AGAP6
10	49979665	49979780	-	1.849429722	RNA5SP317
10	49972763	49982053	+	12.69194864	LINC00843
10	49942033	49974850	+	76.39691095	TIMM23B
10	49818279	49970203	-	289.3338194	PARG
10	49734643	49762379	-	0	OGDHL
10	49679651	49710261	+	0	C10orf53
10	49610301	49612720	+	0	SLC18A3
10	49609095	49665104	+	0	CHAT
10	49455368	49539538	-	426.8605417	ERCC6
10	49364181	49396016	-	0	DRGX
10	49299193	49327487	+	0	C10orf71
10	49296112	49299018	-	0	C10orf71-AS1
10	49131154	49134008	-	5.406520167	FAM170B
10	49121839	49151547	+	9.609439667	FAM170B-AS1
10	49014245	49115509	-	2.561491085	VSTM4
10	48985512	48985587	-	0.42855288	MIR4294
10	48909483	48914232	-	10.14244229	LRRC18
10	48684876	48982956	+	7207.916382	WDFY4
10	48510525	48511589	-	0	ARHGAP22-IT1
10	48446034	48656265	-	6.297640267	ARHGAP22
10	48306639	48439360	+	657.1738219	MAPK8
10	48153088	48274870	-	0	FRMPD2
10	48064308	48119455	-	0	PTPN20CP
10	48050282	48060016	-	0	BMS1P7
10	48040462	48040577	+	0	RNA5SP315
10	47995355	47999791	-	0	FAM25C
10	47706203	47706802	+	0	RHEBP2
10	47692399	47692727	-	0	RN7SL453P
10	47564256	47566016	+	0	DUSP8P4
10	47563604	47569697	+	0	GLUD1P8
10	47538377	47551954	-	5.848174642	BMS1P2
10	47532352	47532467	+	0	RNA5SP312
10	47501854	47523638	-	55.46003948	AGAP9
10	47487219	47491693	-	0	FAM25G
10	47460162	47484158	-	0	ANXA8
10	47365496	47384273	-	0	ZNF488
10	47348371	47357875	+	0	RBP3
10	47322490	47326270	+	0	GDF2
10	47300386	47313547	+	0.42855288	GDF10
10	46911396	47002488	+	0.42855288	PTPN20
10	46870858	46894562	+	0	FRMPD2B
10	46807458	46807573	-	0	RNA5SP311
10	46786674	46811989	+	7.098101419	BMS1P1
10	46774421	46776180	-	0	DUSP8P3
10	46753605	46759740	+	0	CTSLP2
10	46648948	46649276	+	0	RN7SL248P
10	46634911	46635466	-	0	RHEBP1
10	46578217	46594173	+	0	SYT15
10	46549044	46555530	-	0	GPRIN2
10	46461099	46465881	-	0	NPY4R
10	46415853	46416413	+	0	HNRNPA1P33
10	46375627	46391784	+	0.853830362	ANXA8L1
10	46369113	46373563	+	0	FAM25BP
10	46286345	46330207	+	2.993319364	ANTXRL
10	46233885	46273557	-	16.7609103	ANTXRLP1
10	46109621	46131358	+	1343.790934	AGAP7P
10	46063250	46063715	+	0	RPL23AP61
10	46033307	46046269	-	0.42855288	MSMB
10	46005088	46030714	-	48626.69387	NCOA4
10	45972449	46003734	+	182.5264664	TIMM23
10	45940522	45940851	+	0	RPL35AP25
10	45856307	45856422	+	0	RNA5SP310
10	45854093	45972154	-	180.6667794	PARGP1
10	45825594	45853875	-	214.1117571	AGAP4
10	45815428	45817324	-	0	FAM25E
10	45706431	45727231	-	23.93360088	FAM21FP
10	45678692	45700532	+	55.70657513	AGAP10P
10	45615501	45672780	-	209.9619413	ZFAND4
10	45374176	45446119	+	30730.55525	ALOX5
10	45302298	45315608	-	1.444434809	OR13A1
10	45255640	45263252	+	0	OR6D1P
10	45188790	45188896	-	0	RNU6-1207P
10	45164014	45164088	+	0	MIR3156-1
10	45156775	45176925	+	0	ANKRD30BP3
10	45151445	45151915	-	0	ANKRD54P1
10	45127318	45148914	+	0	CUBNP3
10	45099487	45154596	-	0	RSU1P2
10	45055656	45056268	+	0	DUXAP4
10	45002222	45076066	-	0	CEP164P1
10	45000475	45005326	+	22.69037486	ZNF22
10	44997698	45000888	-	4.920633475	C10orf25
10	44959407	44995891	+	241.3010634	RASSF4
10	44911200	44937002	+	0	TMEM72
10	44811024	44959689	-	1.015881929	TMEM72-AS1
10	44806443	44808223	+	0	EIF2AP4
10	44370165	44386493	-	0	CXCL12
10	44292569	44294649	+	0	C10orf142
10	43939003	43944466	+	0	LINC00841
10	43845261	43895433	+	0	LINC00840
10	43789249	43790387	-	0	HNRNPA3P1
10	43732334	43732584	+	0	UQCRHP3
10	43645942	43648019	+	6.685657523	ZNF32-AS2
10	43643872	43645047	+	0.85710576	ZNF32-AS1
10	43643859	43648856	-	66.98931476	ZNF32
10	43628817	43674703	+	0	ZNF32-AS3
10	43606407	43617903	+	11.52927528	ZNF485
10	43604843	43606251	-	6.843744489	CAP1P2
10	43556344	43574618	-	8.557985522	ZNF239
10	43458065	43458129	+	0	RNU7-193P
10	43436841	43483179	+	553.2962247	ZNF487
10	43385617	43409166	-	3211.122363	HNRNPF
10	43371642	43376335	+	0	FXYD4
10	43341786	43341910	+	0	RNU6ATAC11P
10	43194535	43266919	-	368.8364144	RASGEF1A
10	43138486	43185308	+	2867.351888	CSGALNACT2
10	43077027	43130351	+	2.73009345	RET
10	42997563	42997681	+	0	MIR5100
10	42979017	42981507	-	0	LINC01264
10	42832447	42832550	-	0	RNU6-885P
10	42782801	42834937	+	239.1435101	BMS1
10	42751178	42754297	-	0	AL022344.2
10	42747544	42748687	-	0	DUXAP3
10	42725857	42737159	+	0	RSU1P1
10	42694371	42714575	-	0	CUBNP1
10	42674197	42691723	-	0	LINC01518
10	42605158	42605263	+	0	RNU6-1170P
10	42574185	42638568	-	244.9946355	ZNF33B
10	42566677	42567483	+	0	EIF3LP2
10	42555440	42555724	+	0	FXYD6P1
10	42513510	42552822	-	644.184701	ZNF37BP
10	42475543	42495336	+	0	LINC00839
10	42408168	42475349	-	0	CCNYL2
10	42279734	42281819	-	0	PABPC1P8
10	42185339	42185791	+	0	IGKV1OR10-1
10	42149310	42149549	-	0	KSR1P1
10	38713195	38719229	+	0	CHEK2P5
10	38696424	38697902	+	0	ACTR3BP5
10	38640971	38689068	-	0	SLC9B1P3
10	38635908	38638082	+	0	PABPC1P12
10	38601418	38605609	+	0	ABCD1P2
10	38452987	38455365	-	0	CICP9
10	38423625	38423728	+	0	RNU6-1118P
10	38383069	38402916	-	2.615817507	SEPT7P9
10	38356380	38378505	+	115.0321083	HSD17B7P2
10	38094334	38150293	+	153.0805763	ZNF37A
