chromosome	Start	End	strand	LTB4	GENE ID
12	62234390	62235515	-	5.828371933	KLF17P1
12	62021570	62022174	-	1.694389405	RPS3P6
12	61879318	61880772	+	0	KRT8P19
12	61775923	61776400	+	0	RPL21P104
12	61708259	62279150	-	579.7052315	FAM19A2
12	61600067	61600843	-	0	DUX4L52
12	59596067	59789855	+	79.61616913	SLC16A7
12	59586793	59586943	-	0	RNU4-20P
12	59450673	59450772	-	0	RNU6-871P
12	59369051	59369151	-	0	RNU6-279P
12	59020169	59020894	+	0	RPS6P22
12	58872149	58920522	-	81.70903925	LRIG3
12	58244378	58244865	+	0	RPL21P103
12	57824609	57824692	-	4.146675476	MIR26A2
12	57819927	57846739	-	13043.18367	CTDSP2
12	57806154	57806260	-	0	RNU6-1083P
12	57797376	57818704	-	997.1529049	AVIL
12	57782589	57808071	+	289.4379482	TSFM
12	57768471	57772793	-	56.82662635	METTL1
12	57762334	57768986	-	21.18382499	CYP27B1
12	57747727	57756013	-	357.5161644	CDK4
12	57738013	57750211	+	365.9881114	TSPAN31
12	57726271	57728356	+	6.052521426	AGAP2-AS1
12	57723761	57742157	-	1991.279549	AGAP2
12	57693955	57721557	+	9482.761135	OS9
12	57674665	57675250	+	0	RPL13AP23
12	57623410	57633355	-	0	B4GALNT1
12	57619527	57626151	+	0	SLC26A10
12	57610180	57619379	+	0	ARHGEF25
12	57604622	57609804	+	55.98582319	DTX3
12	57591174	57603418	+	2522.227954	PIP4K2C
12	57549998	57586632	+	12.70792054	KIF5A
12	57530102	57547331	-	1471.757679	DCTN2
12	57520710	57530148	+	17065.47302	MBD6
12	57519163	57519259	-	78.6830211	MIR616
12	57516588	57521737	-	6332.39368	DDIT3
12	57512688	57512750	+	0	MIR6758
12	57475445	57517569	+	3463.460638	MARS
12	57472255	57488814	-	14243.03734	ARHGAP9
12	57460135	57472262	+	605.2521426	GLI1
12	57452323	57459280	+	39.34138927	INHBE
12	57434760	57450828	+	4.146675476	INHBC
12	57415296	57415403	+	0	RNU6-879P
12	57253762	57431005	-	762.0596303	R3HDM2
12	57243453	57251193	-	50.99825442	STAC3
12	57234903	57240715	-	0.829335095	NDUFA4L2
12	57229327	57234935	+	282.9553766	SHMT2
12	57216795	57226449	+	2.541584107	NXPH4
12	57194504	57194576	+	0	MIR1228
12	57144620	57147619	-	0	LRP1-AS
12	57128493	57213351	+	349.5331123	LRP1
12	57095408	57132139	-	46580.34849	STAT6
12	57088894	57095476	+	794.1156759	NAB2
12	57055643	57088063	-	785.373118	NEMP1
12	57028517	57051198	-	11.65674387	MYO1A
12	57010000	57028883	-	1.513130356	TAC3
12	56998834	57006446	-	102.8928642	ZBTB39
12	56994446	56998441	+	0.71030776	GPR182
12	56951431	56959374	-	7.285464917	RDH16
12	56923154	56934405	-	1.457092983	SDR9C7
12	56752161	56787790	+	14.57092983	HSD17B6
12	56731596	56752373	-	20.39930177	PRIM1
12	56712428	56731628	-	5679.286732	NACA
12	56670450	56670746	-	7.565651782	RN7SL809P
12	56663341	56688408	-	1826.19588	PTGES3
12	56645027	56645101	-	2.914185967	SNORD59A
12	56595596	56636816	-	9729.183962	BAZ2A
12	56588518	56588621	+	0	RNU6-343P
12	56521929	56596196	+	257.2321606	RBMS2
12	56470944	56488414	-	0	GLS2
12	56468567	56479707	+	56.82662635	SPRYD4
12	56449502	56469166	-	0	MIP
12	56416373	56449403	-	156.7310199	TIMELESS
12	56360569	56362823	-	0	APOF
12	56352387	56352450	-	7.1030776	RNU7-40P
12	56341597	56360155	-	3973.461609	STAT2
12	56334174	56340410	+	61.37079704	IL23A
12	56316223	56334053	-	571.9632747	PAN2
12	56309842	56316336	-	26.26303577	CNPY2
12	56271699	56300392	-	1449.578881	CS
12	56266858	56270966	+	53.90678118	COQ10A
12	56237807	56258391	-	970.4239269	ANKRD52
12	56230049	56237846	+	0	SLC39A5
12	56222015	56229854	+	146.7736446	NABP2
12	56202175	56221933	-	1520.696008	RNF41
12	56162983	56189567	-	1690.153431	SMARCC2
12	56158161	56163496	+	13755.86807	MYL6
12	56152256	56159647	+	61.84521327	MYL6B
12	56118250	56144671	+	1813.755853	ESYT1
12	56118159	56127514	+	170.9837303	ZC3H10
12	56116586	56117943	+	29.83292592	RPL41
12	56104319	56113907	+	410.8894306	PA2G4
12	56076799	56103505	+	597.2722652	ERBB3
12	56041351	56044697	+	1447.008552	RPS26
12	56007659	56038435	+	126.0589345	IKZF4
12	55997180	56006641	+	242.2976849	SUOX
12	55973913	55996683	+	6293.109152	RAB5B
12	55966769	55972784	+	110.982506	CDK2
12	55954105	55973317	-	13.49584744	PMEL
12	55927319	55954027	+	2144.660556	DGKA
12	55900300	55900618	+	0	GSTP1P1
12	55870048	55872602	-	0	OLA1P3
12	55835433	55842966	-	218.5639475	MMP19
12	55829608	55836246	+	100.5394158	TMEM198B
12	55820960	55830824	-	461.1103129	DNAJC14
12	55817919	55821879	+	265.190923	ORMDL2
12	55752463	55817756	-	2.13092328	SARNP
12	55743280	55757278	+	68.09086604	GDF11
12	55725323	55729707	-	17878.53091	CD63
12	55720367	55724705	+	108.4409219	RDH5
12	55716037	55720087	+	332.2172002	BLOC1S1
12	55684568	55716043	-	170.9837303	ITGA7
12	55681546	55684611	+	52.52607155	METTL7B
12	55646195	55646663	-	4.235973512	OR10AE3P
12	55636860	55637854	+	1.457092983	OR10P1
12	55608043	55615878	+	0	OR6U2P
12	55572468	55575612	+	0	OR2AP1
12	55549602	55555832	+	0	OR6C4
12	55522593	55523417	+	0	OR6C64P
12	55492378	55493316	+	0	OR6C68
12	55469200	55470138	-	0	OR6C70
12	55444069	55453347	+	0	OR6C2
12	55426254	55427192	+	0	OR6C76
12	55411727	55414787	-	115.2775782	PHC1P1
12	55400430	55401505	+	0	OR6C65
12	55396340	55396697	+	0	OR6C73P
12	55385837	55392964	+	0	OR6C66P
12	55376742	55378797	-	0	OR6C71P
12	55362975	55369279	+	0	OR6C75
12	55342841	55343774	+	0	OR6C7P
12	55330043	55332687	+	0	OR6C3
12	55314343	55322364	+	0	OR6C1
12	55311835	55312757	+	0	OR6C5P
12	55293988	55296569	-	0	OR6C6
12	55283750	55284641	+	0	OR6C72P
12	55262539	55263431	+	0	OR6C69P
12	55247198	55248302	+	0	OR6C74
12	55221025	55221975	+	0	OR10A7
12	55193882	55194786	-	0	OR10U1P
12	55158847	55159723	+	0	OR9R1P
12	55126406	55132750	+	0	OR9K2
12	55113077	55118632	+	0	OR9K1P
12	55019945	55030014	+	0.71030776	NEUROD4
12	54948018	54984746	-	437.9996611	TESPA1
12	54830519	54858393	+	11.65674387	MUCL1
12	54802746	54803589	-	0	VDAC1P5
12	54644591	54648493	-	0	DCD
12	54630811	54634895	-	0	LACRT
12	54608187	54610462	-	0	GLYCAM1
12	54575387	54588659	-	1.694389405	PPP1R1A
12	54549350	54579239	+	215.1874544	PDE1B
12	54497711	54548238	+	3146.481125	NCKAP1L
12	54455950	54473602	-	8.293350951	GTSF1
12	54428303	54429403	+	0	LINC01154
12	54395261	54419460	-	19947.16771	ITGA5
12	54369133	54391298	-	1993.721569	ZNF385A
12	54362445	54364487	-	267.0459006	GPR84
12	54344610	54344876	+	0	RN7SL744P
12	54337216	54337314	+	0	MIR148B
12	54317781	54317887	-	0	RNU6-950P
12	54301202	54351849	+	1005.08548	COPZ1
12	54292111	54301121	-	196.7069463	NFE2
12	54280193	54287088	+	4480.62135	HNRNPA1
12	54255627	54255910	-	0	RN7SL390P
12	54231397	54231476	-	0	MIR3198-2
12	54230940	54280133	-	378.8441757	CBX5
12	54121277	54189008	-	355.5856338	SMUG1
12	54058254	54122234	+	0.847194702	FLJ12825
12	54033950	54034045	+	0	MIR615
12	54032853	54035358	+	0	HOXC5
12	54016931	54056030	+	1.513130356	HOXC4
12	54009106	54012362	+	0	HOXC8
12	53999022	54000010	-	0	HOXC-AS1
12	53994895	54003337	+	0	HOXC9
12	53993810	53996785	-	0	HOXC-AS2
12	53991738	53991847	+	0	MIR196A2
12	53990624	54030823	+	0	HOXC6
12	53985065	53990279	+	0	HOXC10
12	53981509	53985519	-	0	HOXC-AS3
12	53973126	53977643	+	0	HOXC11
12	53962308	53974956	-	0	HOTAIR
12	53954834	53958956	+	0	HOXC12
12	53938765	53946544	+	0	HOXC13
12	53935328	53939643	-	0	HOXC13-AS
12	53816185	53816479	+	0	RN7SKP289
12	53750447	53757034	-	0	CISTR
12	53708517	53727745	-	6464.092883	CALCOCO1
12	53507856	53626410	-	208.992444	ATF7
12	53506690	53507638	-	0	NPFF
12	53500921	53506431	+	243.6139874	TARBP2
12	53479669	53500063	-	504.0808479	MAP3K12
12	53452102	53481162	+	3189.678791	PCBP2
12	53441605	53446645	+	3580.066423	PRR13
12	53423855	53431534	+	2.541584107	AMHR2
12	53380176	53416446	+	7114.738936	SP1
12	53326575	53345315	-	0	SP7
12	53307456	53324864	-	247.3808531	AAAS
12	53299686	53307177	+	182.146861	C12orf10
12	53295291	53299450	+	2825.303295	PFDN5
12	53268299	53293643	+	109.2881166	ESPL1
12	53251251	53254405	+	626.1479968	MFSD5
12	53210567	53232980	-	313.2179838	RARG
12	53191318	53207307	-	218.11513	ITGB7
12	53180700	53195141	+	650.1987146	ZNF740
12	53157663	53180909	-	565.9107533	CSAD
12	53153272	53154484	+	0.847194702	EIF4A1P4
12	53142053	53142327	+	0	HIGD1AP1
12	53138545	53138651	-	0	RNU6-333P
12	53131350	53131985	+	0	VTI1BP3
12	53103518	53124538	+	0	SOAT2
12	53097436	53102345	+	1.65867019	IGFBP6
12	53064316	53079420	-	1151.117112	SPRYD3
12	53056944	53057012	+	0	MIR6757
12	53046969	53064372	+	155.8524267	TNS2
12	53006158	53042209	+	4976.685742	EIF4B
12	52948871	52952901	+	2849.962979	KRT18
12	52897187	52949954	-	8852.337445	KRT8
12	52885429	52886385	+	0	RPL7P41
12	52837804	52849092	-	29.02672833	KRT78
12	52821410	52834295	-	0	KRT79
12	52806549	52814551	-	28.74947677	KRT4
12	52789685	52796117	-	4.146675476	KRT3
12	52768155	52777345	-	0	KRT76
12	52763405	52763893	+	0	ARL2BPP2
12	52751978	52753821	-	0	KRT127P
12	52748776	52750127	+	0	BTBD10P1
12	52729517	52736142	-	0	KRT125P
12	52715567	52721655	-	0	KRT126P
12	52689626	52703463	-	0	KRT77
12	52674736	52680407	-	5.805345666	KRT1
12	52644558	52652164	-	4.235973512	KRT2
12	52632866	52634456	-	0	KRT128P
12	52607570	52618559	-	25.70938795	KRT73
12	52601467	52615305	+	19.88861728	KRT73-AS1
12	52585589	52601538	-	84.51139303	KRT72
12	52565782	52573825	-	0	KRT74
12	52543909	52553147	-	0	KRT71
12	52514575	52520687	-	1.457092983	KRT5
12	52487174	52493257	-	2953.320732	KRT6A
12	52468516	52473785	-	0.829335095	KRT6C
12	52446651	52452126	-	0.847194702	KRT6B
12	52424070	52434525	-	0	KRT75
12	52411742	52421867	-	0	KRT90P
12	52393931	52406355	-	0	KRT82
12	52377812	52385652	-	0	KRT84
12	52360006	52367481	-	0	KRT85
12	52341197	52354036	+	0	KRT89P
12	52314301	52321398	-	0	KRT83
12	52285913	52291534	-	504.2357378	KRT81
12	52250466	52258867	-	4.539391069	KRT87P
12	52249300	52309163	+	68.09086604	KRT86
12	52232520	52252186	+	4097.557005	KRT7
12	52229093	52229588	-	0	METTL7AP1
12	52205556	52213583	-	1.513130356	C12orf80
12	52168996	52192000	-	601.5082387	KRT80
12	52164115	52223804	+	0.829335095	LINC00592
12	52079696	52108239	+	0	OR7E47P
12	52069246	52077494	+	177.0636928	ATG101
12	52022832	52059507	+	191.4660027	NR4A1
12	52006940	52015889	+	254.2058999	GRASP
12	51987657	51987763	+	2.914185967	RNU6-574P
12	51951667	51997078	+	5947.991302	ACVR1B
12	51906908	51923361	+	37.88441757	ACVRL1
12	51887960	51891664	+	1726.675668	ANKRD33
12	51817840	51848766	-	28.74947677	FIGNL2
12	51712469	51713606	-	0	HNRNPA3P10
12	51590266	51812864	+	18.15756428	SCN8A
12	51391317	51515763	+	114.3712848	SLC4A8
12	51351247	51392867	-	334.2220433	GALNT6
12	51328443	51346679	-	0	CELA1
12	51281038	51324668	-	4775.439405	BIN2
12	51244558	51270890	-	139.2079928	SMAGP
12	51238292	51271362	+	32839.96166	DAZAP2
12	51186936	51217708	-	155.0856628	POU6F1
12	51162901	51163007	+	0	RNU6-199P
12	51124628	51125381	-	0.847194702	PHBP19
12	51106817	51107144	+	0.71030776	AC087884.1
12	51093663	51173134	-	585.2935942	TFCP2
12	51061205	51083664	-	597.3688262	CSRNP2
12	51047962	51060424	+	358.6118945	LETMD1
12	51037499	51037602	+	0	RNU6-1273P
12	51014134	51014241	-	0	RNU6-87P
12	50979401	51028566	-	1219.951925	SLC11A2
12	50953922	50970506	+	0	HIGD1C
12	50923472	50932517	+	274.8891031	METTL7A
12	50842920	50887884	+	0	TMPRSS12
12	50841498	50841785	-	0	RN7SL519P
12	50763710	50821122	+	568.2662635	ATF1
12	50656973	50657078	+	0	RNU6-238P
12	50633273	50633376	+	0	RNU6-769P
12	50504985	50748667	+	7428.398554	DIP2B
12	50392383	50480004	+	329.8624177	LARP4
12	50326230	50396622	-	1.42061552	FAM186A
12	50256238	50256344	-	0	RNU6-1093P
12	50234142	50234212	-	0	MIR1293
12	50175788	50283546	-	218.5762332	LIMA1
12	50129306	50167533	-	1060.70438	CERS5
12	50111979	50120457	+	176.6483753	COX14
12	50103819	50111319	+	10.59191249	GPD1
12	50084972	50100712	+	1019.84986	SMARCD1
12	50057548	50083611	+	4.37127895	ASIC1
12	49976923	50033136	-	442.2356346	RACGAP1
12	49967194	49977139	+	0	AQP6
12	49961870	49965681	+	0	AQP5
12	49950741	49958881	+	0	AQP2
12	49866896	49904217	-	0	FAIM2
12	49836039	49843129	-	28.74947677	BCDIN3D
12	49828542	49841143	+	4.539391069	BCDIN3D-AS1
12	49791146	49828750	-	1019.965088	NCKAP5L
12	49770960	49771136	+	0	LSM6P2
12	49707725	49764934	+	22538.07666	TMBIM6
12	49636499	49708165	-	730.2818334	FMNL3
12	49619334	49619612	+	0	HIGD1AP9
12	49594091	49594258	+	0	POLR2KP1
12	49593104	49593213	+	0	RNU6-834P
12	49582885	49605639	-	1.457092983	FAM186B
12	49568218	49644666	+	45.39391069	PRPF40B
12	49556544	49568153	-	1187.80733	MCRS1
12	49539157	49558308	+	33.51313862	KCNH3
12	49366584	49527424	+	93.19141726	SPATS2
12	49346917	49357546	+	29.14185967	DNAJC22
12	49332411	49337188	-	0	C1QL4
12	49323236	49331731	+	162.6613829	TROAP
12	49293252	49298686	+	0	PRPH
12	49188736	49274603	+	440.3209337	TUBA1C
12	49184796	49189324	-	2498.786642	TUBA1A
12	49127782	49131397	-	585.5814479	TUBA1B
12	49096551	49110900	-	1685.208913	LMBR1L
12	49086656	49094819	-	0	DHH
12	49064685	49070025	-	28.74947677	RHEBL1
12	49018975	49059774	-	14475.16868	KMT2D
12	49002274	49018825	-	1416.509542	PRKAG1
12	48995149	48999309	-	17.416037	DDN
12	48978453	48981676	+	1.513130356	WNT1
12	48975543	48975646	+	0	RNU6-940P
12	48965340	48971763	-	12.70792054	WNT10B
12	48935723	48957551	-	3103.371926	ARF3
12	48921518	48926474	-	308.3788717	FKBP11
12	48904110	48931840	+	48.08406845	CCDC65
12	48892130	48892228	-	0	RNU6-600P
12	48857145	48865898	-	43.7127895	RND1
12	48829764	48852842	-	2626.794299	DDX23
12	48813794	48828941	+	38.12376161	CACNB3
12	48771975	48772037	-	0	MIR4701
12	48766194	48789037	-	20.39930177	ADCY6
12	48688458	48716998	-	1619.049481	CCNT1
12	48667457	48667593	-	1.42061552	SNORA2B
12	48656648	48656782	-	0	SNORA2A
12	48653401	48682238	-	478.6650068	KANSL2
12	48627879	48628836	+	0	OR11M1P
12	48567684	48570066	-	0	LALBA
12	48559882	48562956	+	0	OR5BS1P
12	48525632	48528103	+	0	OR8S1
12	48487946	48488408	+	0	RPS10P20
12	48482498	48496386	+	0.71030776	C12orf54
12	48472665	48473624	+	0	ANP32D
12	48442030	48442947	-	0	OR8T1P
12	48417150	48417337	-	0	OR8S21P
12	48394510	48395392	-	0	OR5BJ1P
12	48385417	48386265	-	0	OR5BT1P
12	48355792	48356614	-	4.146675476	OR5BK1P
12	48337180	48351414	-	2306.578193	ZNF641
12	48328980	48330279	+	0.847194702	H1FNT
12	48202083	48203387	-	2.13092328	OR10AD1
12	48183584	48185926	+	5.828371933	CCDC184
12	48168847	48169659	-	0	PHBP18
12	48147788	48181213	-	976.2522988	ASB8
12	48132797	48132867	+	0	MIR6505
12	48105139	48146404	+	141.4815153	PFKM
12	48081319	48081428	+	0	RNU6-1203P
12	48042898	48106308	-	513.3999896	SENP1
12	47972965	48004554	-	2.541584107	COL2A1
12	47963569	47968878	+	245.6864637	TMEM106C
12	47841537	47943048	-	5296.532994	VDR
12	47782722	47833132	-	1690.532469	HDAC7
12	47753916	47782753	+	182.1366229	SLC48A1
12	47734367	47771040	-	83.05430005	RAPGEF3
12	47709734	47725567	-	4.539391069	ENDOU
12	47661249	47706061	-	236.5324841	RPAP3
12	47364186	47364269	-	0	MIR4494
12	47205898	47216456	-	340.8567241	PCED1B-AS1
12	47187812	47187891	+	0	MIR4698
12	47079603	47236662	+	116.9362484	PCED1B
12	47075707	47079951	-	119.5372982	AMIGO2
12	46764761	46832408	-	0	SLC38A4
12	46682071	46682713	-	0	MARK3P1
12	46592573	46593305	+	0	OR7A19P
12	46358189	46372867	-	4372.654571	SLC38A2
12	46183063	46270017	-	2881.000199	SLC38A1
12	45919131	45992120	-	7097.395138	SCAF11
12	45880950	45882266	-	0	KNOP1P2
12	45874035	45874330	+	0	RN7SL246P
12	45729665	45908040	+	867.0236942	ARID2
12	45215987	45440404	+	152.5976575	ANO6
12	45173064	45216041	-	7.1030776	PLEKHA8P1
12	45117771	45117888	+	0	RNA5SP361
12	45014672	45051099	-	0	DBX2
12	44508275	44921848	-	149.2803171	NELL2
12	44008620	44010143	-	0	ZNF75BP
12	43835967	44389762	+	2.914185967	TMEM117
12	43793723	43806375	-	463.5983182	TWF1
12	43758944	43789543	+	1559.835841	IRAK4
12	43718993	43758817	-	104.496222	PUS7L
12	43659827	43661101	+	0	EEF1A1P17
12	43353866	43551921	-	0	ADAMTS20
12	43054089	43054386	-	0	MRPS36P5
12	42456757	42590355	-	0	PRICKLE1
12	42398550	42398651	+	0	RNU6-249P
12	42323700	42323859	-	1.65867019	MIR7851
12	42312078	42326118	-	164.7914003	ZCRB1
12	42238447	42459715	+	864.1385964	PPHLN1
12	42157104	42238349	-	284.468507	YAF2
12	42081845	42144879	-	297.3653405	GXYLT1
12	41699391	41700251	-	0	MTND1P24
12	41698495	41699182	-	0	MTND2P17
12	41658676	41658793	+	0	RNA5SP360
12	41188448	41574724	+	0	PDZRN4
12	40692442	41072418	+	0	CNTN1
12	40554161	40554267	-	0	RNU6-713P
12	40393395	40570832	+	55.36953337	MUC19
12	40196744	40369285	+	8252.612964	LRRK2
12	40068243	40068590	-	0	RPL30P13
12	39755021	40106089	-	118.0245316	SLC2A13
12	39626167	39908300	+	0	C12orf40
12	39550033	39619751	-	5.083168214	ABCD2
12	39293228	39443390	-	55.98582319	KIF21A
12	38646822	38907430	-	47.44290333	CPNE8
12	38316578	38329728	+	27.23634642	ALG10B
12	38206231	38207192	-	0	NF1P12
12	38201566	38203792	+	0	TUBB8P5
12	38163403	38163515	-	0	RNA5SP359
12	38161466	38161582	-	0	RNA5SP358
12	38082046	38087392	+	0	CLUHP8
12	38078529	38078999	-	0	AK6P2
12	37575587	37576384	+	0	ZNF970P
12	34249481	34249958	+	0	AK6P1
12	34208415	34209675	-	0	DUX4L27
12	34205699	34205817	+	0	RNA5SP357
12	34164773	34166954	-	0	TUBB8P4
12	34022281	34029694	+	16.5867019	ALG10
12	33923374	33923480	-	0	RNU6-472P
12	33576095	33576200	+	0	RNU6-400P
12	33374238	33439819	-	0	SYT10
12	32790745	32896840	-	309.2260664	PKP2
12	32727490	32755902	-	98.35347317	YARS2
12	32679200	32745650	+	241.8774352	DNM1L
12	32477382	32477471	-	0	RNU6-494P
12	32399529	32646050	+	3963.292915	FGD4
12	32106835	32383633	+	38.97874947	BICD1
12	31959370	31993107	+	37374.26341	KIAA1551
12	31802958	31803090	-	0	RNU6-1069P
12	31791185	31792241	-	5.083168214	H3F3C
12	31754720	31755121	+	0	AC023157.1
12	31715342	31715781	-	5.805345666	STMN1P1
12	31671137	31729174	-	173.3150934	AMN1
12	31615771	31616439	-	0	AK4P3
12	31597114	31597409	-	0	RPL31P50
12	31594093	31594206	-	0	RNU5F-4P
12	31589923	31615666	+	0	DENND5B-AS1
12	31396390	31396501	+	0	RNU6-618P
12	31382223	31591097	-	9.319141726	DENND5B
12	31254361	31254445	-	0	MREGP1
12	31073845	31104791	+	246.4767927	DDX11
12	31020763	31073847	-	0.71030776	DDX11-AS1
12	30926428	30996599	+	0	TSPAN11
12	30795458	30879268	+	0.71030776	LINC00941
12	30709552	30754951	-	278.656592	CAPRIN2
12	30628988	30695986	-	824.7146286	IPO8
12	30306431	30306524	-	0	RNA5SP356
12	29500840	29784759	-	30.59895265	TMTC1
12	29412474	29497686	-	5.828371933	OVCH1
12	29389289	29487488	+	2.13092328	OVCH1-AS1
12	29337352	29381189	-	573.0705507	ERGIC2
12	29149103	29340980	+	189.9177368	FAR2
12	28505394	28505528	+	0	RNA5SP355
12	28319335	28319463	-	0	RNU4-54P
12	28133249	28581511	+	92.88553066	CCDC91
12	27958084	27972705	-	1.513130356	PTHLH
12	27806082	27806390	-	0	RN7SKP15
12	27780020	27803040	+	87.76156067	KLHL42
12	27762738	27771276	-	4.37127895	MANSC4
12	27710773	27756295	+	217.7290385	MRPS35
12	27696519	27697596	+	0	REP15
12	27523431	27695564	+	78.68277853	PPFIBP1
12	27496937	27498589	+	0	RARSP1
12	27466810	27502185	+	4.976010571	SMCO2
12	27389789	27446625	-	0	ARNTL2-AS1
12	27332854	27425289	+	103.3577537	ARNTL2
12	27243968	27325959	+	1050.767566	STK38L
12	27081058	27082514	-	2.13092328	C12orf71
12	27022546	27066343	+	257.2321606	MED21
12	26973195	27014434	-	442.9562669	TM7SF3
12	26971586	26979582	+	1.457092983	AC024896.1
12	26938383	26966650	+	1487.40714	FGFR1OP2
12	26373598	26373733	-	1.457092983	RNA5SP354
12	26336515	26833198	-	2066.285274	ITPR2
12	26121991	26299290	+	190.3624797	SSPN
12	26120026	26125127	-	118.0245316	BHLHE41
12	25959029	26079892	+	5.828371933	RASSF8
12	25939329	25959765	-	0.71030776	RASSF8-AS1
12	25803298	25804526	+	1.42061552	TDGP1
12	25779287	25779569	-	0	RN7SKP262
12	25440875	25441052	-	0	TUBB4BP1
12	25409307	25648579	-	0	LMNTD1
12	25404288	25404428	-	0	RNU4-67P
12	25204789	25250936	-	1082.282299	KRAS
12	25108420	25195162	-	3.026260713	CASC1
12	25092715	25093900	-	9.319141726	CENPUP2
12	25004342	25108334	+	3149.869903	LRMP
12	24993424	25006403	-	0	C12orf77
12	24810022	24949459	-	4543.215922	BCAT1
12	24706788	24707083	+	0	RN7SL38P
12	24583561	24584549	+	0	KNOP1P1
12	24566964	24584168	-	0	LINC00477
12	24212421	24212495	+	0	MIR920
12	23529500	24562544	-	0	SOX5
12	22722229	22722469	+	0	RPS27P22
12	22625075	22690665	+	875.712883	ETNK1
12	22573425	22575105	+	0	LRRC34P1
12	22448583	22544546	-	3590.605727	C2CD5
12	22195469	22195629	-	0	RNU1-149P
12	22063773	22437041	-	7.565651782	ST8SIA1
12	22046174	22065674	+	129.6812755	CMAS
12	21797401	21942529	-	3.026260713	ABCC9
12	21764955	21775581	-	4.26184656	KCNJ8
12	21635342	21757857	-	1347.039577	LDHB
12	21536189	21604847	-	1.65867019	GYS2
12	21526307	21541249	+	1.65867019	SPX
12	21501781	21518408	+	248.2280478	GOLT1B
12	21468911	21501669	-	304.1428982	RECQL
12	21437615	21471252	+	127.9264001	PYROXD1
12	21354959	21379978	+	0	IAPP
12	21264600	21419594	-	0	SLCO1A2
12	21131202	21239246	+	0	SLCO1B1
12	20962768	21092745	+	0	SLCO1B7
12	20810702	20916911	+	0	SLCO1B3
12	20695355	20753386	+	0	SLCO1C1
12	20449655	20450083	-	0	UBE2L2
12	20369245	20684381	+	0	PDE3A
12	19724435	19724599	+	0	RNU1-146P
12	19456244	19457648	-	0.829335095	EEF1A1P4
12	19445949	19446055	-	0	RNU6-254P
12	19413153	19413461	+	0	PDCD5P1
12	19404045	19720801	+	247.1871005	AEBP2
12	19303480	19303775	+	0.829335095	RN7SL67P
12	19176288	19176589	-	0	RN7SL459P
12	19129752	19376400	+	110.458516	PLEKHA5
12	19107854	19108183	-	0	MEF2BNBP1
12	19089151	19089888	+	0	RPL7P6
12	18738101	18739187	+	0	CAPZA3
12	18692762	18694096	+	0	PSMC1P9
12	18683169	18738100	-	0	PLCZ1
12	18493051	18493723	+	0	ZKSCAN7P1
12	18358443	18358967	-	0	NDFIP1P1
12	18247614	18648416	+	0	PIK3C2G
