chromosome	Start	End	strand	CFASN	GENE ID
12	54395261	54419460	-	1819.41478	ITGA5
12	54369133	54391298	-	280.5265079	ZNF385A
12	54362445	54364487	-	40.6477185	GPR84
12	54337216	54337314	+	0.572503077	MIR148B
12	54301202	54351849	+	2562.185007	COPZ1
12	54292111	54301121	-	51.33017134	NFE2
12	54280193	54287088	+	11295.92809	HNRNPA1
12	54230940	54280133	-	1574.740839	CBX5
12	54121277	54189008	-	380.1420434	SMUG1
12	54058254	54122234	+	1.717509232	FLJ12825
12	54016931	54056030	+	0.65807912	HOXC4
12	53708517	53727745	-	1573.822702	CALCOCO1
12	53507856	53626410	-	340.3416336	ATF7
12	53500921	53506431	+	526.0197009	TARBP2
12	53479669	53500063	-	46.60040303	MAP3K12
12	53452102	53481162	+	1890.846656	PCBP2
12	53441605	53446645	+	1081.694204	PRR13
12	53423855	53431534	+	1.717509232	AMHR2
12	53380176	53416446	+	3759.055207	SP1
12	53307456	53324864	-	419.0722527	AAAS
12	53299686	53307177	+	388.9247598	C12orf10
12	53295291	53299450	+	2375.807445	PFDN5
12	53268299	53293643	+	181.8194144	ESPL1
12	53251251	53254405	+	780.9097842	MFSD5
12	53210567	53232980	-	1582.689057	RARG
12	53191318	53207307	-	54.19130178	ITGB7
12	53180700	53195141	+	1316.757078	ZNF740
12	53157663	53180909	-	224.8685794	CSAD
12	53153272	53154484	+	0.572503077	EIF4A1P4
12	53097436	53102345	+	5.571068407	IGFBP6
12	53064316	53079420	-	921.1574516	SPRYD3
12	53046969	53064372	+	873.270992	TNS2
12	53006158	53042209	+	8091.185994	EIF4B
12	52948871	52952901	+	19217.01772	KRT18
12	52897187	52949954	-	50962.50645	KRT8
12	52837804	52849092	-	63.1755955	KRT78
12	52821410	52834295	-	0.993527343	KRT79
12	52806549	52814551	-	306.0064217	KRT4
12	52789685	52796117	-	68.87866395	KRT3
12	52674736	52680407	-	0.993527343	KRT1
12	52607570	52618559	-	3.974109372	KRT73
12	52601467	52615305	+	1.717509232	KRT73-AS1
12	52585589	52601538	-	12.91585546	KRT72
12	52514575	52520687	-	10.59100069	KRT5
12	52487174	52493257	-	24681.97407	KRT6A
12	52468516	52473785	-	3.290395599	KRT6C
12	52446651	52452126	-	21.88806809	KRT6B
12	52424070	52434525	-	1.145006155	KRT75
12	52360006	52367481	-	0.65807912	KRT85
12	52314301	52321398	-	0.572503077	KRT83
12	52285913	52291534	-	1692.319097	KRT81
12	52250466	52258867	-	16.60258925	KRT87P
12	52249300	52309163	+	453.4224373	KRT86
12	52232520	52252186	+	21666.36314	KRT7
12	52205556	52213583	-	0.65807912	C12orf80
12	52168996	52192000	-	1141.562917	KRT80
12	52164115	52223804	+	2.118200138	LINC00592
12	52069246	52077494	+	446.093777	ATG101
12	52022832	52059507	+	288.1229295	NR4A1
12	52006940	52015889	+	25.66508567	GRASP
12	51987657	51987763	+	2.862515387	RNU6-574P
12	51951667	51997078	+	1952.520748	ACVR1B
12	51906908	51923361	+	11.2970674	ACVRL1
12	51887960	51891664	+	588.1535716	ANKRD33
12	51817840	51848766	-	6.583989936	FIGNL2
12	51712469	51713606	-	1.145006155	HNRNPA3P10
12	51590266	51812864	+	3.948474719	SCN8A
12	51391317	51515763	+	30.92971863	SLC4A8
12	51351247	51392867	-	1170.37521	GALNT6
12	51281038	51324668	-	433.5249615	BIN2
12	51244558	51270890	-	427.0933487	SMAGP
12	51238292	51271362	+	7896.736237	DAZAP2
12	51186936	51217708	-	49.80776774	POU6F1
12	51124628	51125381	-	1.519382293	PHBP19
12	51106817	51107144	+	2.82426685	AC087884.1
12	51093663	51173134	-	581.6631267	TFCP2
12	51061205	51083664	-	732.4420603	CSRNP2
12	51047962	51060424	+	771.7309169	LETMD1
12	50979401	51028566	-	1583.543512	SLC11A2
12	50923472	50932517	+	36.64019696	METTL7A
12	50763710	50821122	+	560.6169698	ATF1
12	50504985	50748667	+	2309.477414	DIP2B
12	50392383	50480004	+	1322.482109	LARP4
12	50326230	50396622	-	1.987054686	FAM186A
12	50175788	50283546	-	1023.796733	LIMA1
12	50129306	50167533	-	458.9433632	CERS5
12	50111979	50120457	+	280.341705	COX14
12	50103819	50111319	+	10.52926592	GPD1
12	50084972	50100712	+	1097.017893	SMARCD1
12	50057548	50083611	+	3.974109372	ASIC1
12	49976923	50033136	-	413.919725	RACGAP1
12	49836039	49843129	-	39.48474719	BCDIN3D
12	49828542	49841143	+	4.58002462	BCDIN3D-AS1
12	49791146	49828750	-	302.9026197	NCKAP5L
12	49707725	49764934	+	27977.5757	TMBIM6
12	49636499	49708165	-	168.7499443	FMNL3
12	49594091	49594258	+	1.31615824	POLR2KP1
12	49582885	49605639	-	8.472800551	FAM186B
12	49568218	49644666	+	228.0595482	PRPF40B
12	49556544	49568153	-	1228.591604	MCRS1
12	49539157	49558308	+	4.558146879	KCNH3
12	49366584	49527424	+	393.5200139	SPATS2
12	49346917	49357546	+	122.563505	DNAJC22
12	49332411	49337188	-	0.506460764	C1QL4
12	49323236	49331731	+	115.163846	TROAP
12	49293252	49298686	+	0.506460764	PRPH
12	49188736	49274603	+	1679.06121	TUBA1C
12	49184796	49189324	-	179.7659663	TUBA1A
12	49127782	49131397	-	1247.870343	TUBA1B
12	49096551	49110900	-	746.0167058	LMBR1L
12	49086656	49094819	-	0.572503077	DHH
12	49064685	49070025	-	38.16858895	RHEBL1
12	49018975	49059774	-	4038.701596	KMT2D
12	49002274	49018825	-	1169.051284	PRKAG1
12	48995149	48999309	-	19.76986795	DDN
12	48965340	48971763	-	0.706066713	WNT10B
12	48935723	48957551	-	6049.587992	ARF3
12	48921518	48926474	-	285.9570186	FKBP11
12	48904110	48931840	+	51.65899796	CCDC65
12	48857145	48865898	-	473.9125426	RND1
12	48829764	48852842	-	3531.771485	DDX23
12	48813794	48828941	+	139.093828	CACNB3
12	48771975	48772037	-	0.65807912	MIR4701
12	48766194	48789037	-	152.0162767	ADCY6
12	48688458	48716998	-	1671.320522	CCNT1
12	48667457	48667593	-	0.65807912	SNORA2B
12	48656648	48656782	-	0.65807912	SNORA2A
12	48653401	48682238	-	754.1200781	KANSL2
12	48525632	48528103	+	1.974237359	OR8S1
12	48482498	48496386	+	1.145006155	C12orf54
12	48355792	48356614	-	2.980582029	OR5BK1P
12	48337180	48351414	-	882.4840996	ZNF641
12	48328980	48330279	+	0.706066713	H1FNT
12	48202083	48203387	-	4.236400276	OR10AD1
12	48147788	48181213	-	507.6924723	ASB8
12	48105139	48146404	+	581.7989712	PFKM
12	48042898	48106308	-	542.2592353	SENP1
12	47972965	48004554	-	0.572503077	COL2A1
12	47963569	47968878	+	738.3647724	TMEM106C
12	47841537	47943048	-	2422.38924	VDR
12	47782722	47833132	-	1978.11294	HDAC7
12	47753916	47782753	+	322.6724877	SLC48A1
12	47734367	47771040	-	127.798075	RAPGEF3
12	47709734	47725567	-	5.961164058	ENDOU
12	47661249	47706061	-	399.4540257	RPAP3
12	47205898	47216456	-	19.76986795	PCED1B-AS1
12	47079603	47236662	+	35.53627247	PCED1B
12	47075707	47079951	-	374.2153577	AMIGO2
12	46358189	46372867	-	10438.49028	SLC38A2
12	46183063	46270017	-	6974.232489	SLC38A1
12	45919131	45992120	-	832.6214965	SCAF11
12	45880950	45882266	-	0.572503077	KNOP1P2
12	45729665	45908040	+	57.89747043	ARID2
12	45215987	45440404	+	12.00313411	ANO6
12	45173064	45216041	-	1.012921529	PLEKHA8P1
12	44508275	44921848	-	9.622754522	NELL2
12	43793723	43806375	-	37.42153577	TWF1
12	43758944	43789543	+	115.7949409	IRAK4
12	43718993	43758817	-	9.178867264	PUS7L
12	42456757	42590355	-	0.572503077	PRICKLE1
12	42312078	42326118	-	224.9937094	ZCRB1
12	42238447	42459715	+	354.7046456	PPHLN1
12	42157104	42238349	-	87.52452293	YAF2
12	42081845	42144879	-	220.4565051	GXYLT1
12	40393395	40570832	+	1.012921529	MUC19
12	40196744	40369285	+	1357.766288	LRRK2
12	39755021	40106089	-	18.23258752	SLC2A13
12	39550033	39619751	-	0.993527343	ABCD2
12	39293228	39443390	-	201.2290131	KIF21A
12	38646822	38907430	-	323.6284284	CPNE8
12	38316578	38329728	+	24.31011669	ALG10B
12	34022281	34029694	+	25.76263849	ALG10
12	32790745	32896840	-	1353.184241	PKP2
12	32727490	32755902	-	349.9643881	YARS2
12	32679200	32745650	+	802.7978522	DNM1L
12	32399529	32646050	+	409.5186933	FGD4
12	32106835	32383633	+	64.69284775	BICD1
12	31959370	31993107	+	6403.319017	KIAA1551
12	31791185	31792241	-	1.717509232	H3F3C
12	31715342	31715781	-	1.974237359	STMN1P1
12	31671137	31729174	-	84.15795238	AMN1
12	31382223	31591097	-	0.572503077	DENND5B
12	31073845	31104791	+	1210.844009	DDX11
12	31020763	31073847	-	6.580791198	DDX11-AS1
12	30795458	30879268	+	9.213107677	LINC00941
12	30709552	30754951	-	269.7174842	CAPRIN2
12	30628988	30695986	-	951.0718619	IPO8
12	29500840	29784759	-	9.871186797	TMTC1
12	29412474	29497686	-	1.717509232	OVCH1
12	29389289	29487488	+	0.65807912	OVCH1-AS1
12	29337352	29381189	-	1000.496532	ERGIC2
12	29149103	29340980	+	64.12034467	FAR2
12	28133249	28581511	+	414.3009021	CCDC91
12	27958084	27972705	-	5.264632958	PTHLH
12	27780020	27803040	+	138.1966152	KLHL42
12	27710773	27756295	+	1297.54671	MRPS35
12	27523431	27695564	+	585.4686435	PPFIBP1
12	27466810	27502185	+	18.32009848	SMCO2
12	27332854	27425289	+	1008.363382	ARNTL2
12	27243968	27325959	+	538.1528928	STK38L
12	27081058	27082514	-	0.572503077	C12orf71
12	27022546	27066343	+	348.0818711	MED21
12	26973195	27014434	-	1040.27041	TM7SF3
12	26938383	26966650	+	560.6169698	FGFR1OP2
12	26336515	26833198	-	216.7624808	ITPR2
12	26121991	26299290	+	9.178867264	SSPN
12	26120026	26125127	-	81.86794007	BHLHE41
12	25959029	26079892	+	13.1615824	RASSF8
12	25939329	25959765	-	1.717509232	RASSF8-AS1
12	25803298	25804526	+	0.506460764	TDGP1
12	25204789	25250936	-	2180.664222	KRAS
12	25108420	25195162	-	2.29001231	CASC1
12	25092715	25093900	-	2.118200138	CENPUP2
12	25004342	25108334	+	357.2697566	LRMP
12	24810022	24949459	-	1018.854266	BCAT1
12	22625075	22690665	+	814.0993761	ETNK1
12	22448583	22544546	-	1001.202598	C2CD5
12	22063773	22437041	-	10.12921529	ST8SIA1
12	22046174	22065674	+	638.3409314	CMAS
12	21797401	21942529	-	14.1809014	ABCC9
12	21764955	21775581	-	3.290395599	KCNJ8
12	21635342	21757857	-	6966.874274	LDHB
12	21536189	21604847	-	1.519382293	GYS2
12	21526307	21541249	+	3.530333563	SPX
12	21501781	21518408	+	992.1478332	GOLT1B
12	21468911	21501669	-	508.6951596	RECQL
12	21437615	21471252	+	229.5048162	PYROXD1
12	19456244	19457648	-	3.974109372	EEF1A1P4
12	19404045	19720801	+	428.804805	AEBP2
12	19303480	19303775	+	1.717509232	RN7SL67P
12	19129752	19376400	+	789.4817438	PLEKHA5
12	19089151	19089888	+	0.572503077	RPL7P6
12	18080869	18320107	-	0.572503077	RERGL
12	16990670	16992083	+	0.65807912	EEF1A1P16
12	16548373	16610594	-	440.132613	LMO3
12	16347142	16609259	+	6789.765862	MGST1
12	16188485	16277685	-	1.31615824	SLC15A5
12	15971890	15972609	-	0.65807912	EGLN3P1
12	15911172	16037282	+	760.0813834	DERA
12	15882391	15903478	+	2534.488252	STRAP
12	15620158	15882329	-	3662.210302	EPS8
12	15107783	15348675	-	6.954691401	RERG
12	14973022	14981865	+	0.65807912	PDE6H
12	14942017	14961728	-	4844.323715	ARHGDIB
12	14914035	14939082	-	48.68283981	ERP27
12	14881181	14885926	-	4.967636715	MGP
12	14825569	14843533	-	0.993527343	ART4
12	14804650	14814182	-	1.412133425	SMCO3
12	14803572	14906586	+	13.9093828	C12orf60
12	14784579	14803540	-	1873.901055	WBP11
12	14774383	14778002	+	358.6633708	H2AFJ
12	14767999	14771131	-	69.7563867	HIST4H4
12	14612632	14696585	-	5.725030774	GUCY2C
12	14567750	14619755	+	1.31615824	PLBD1-AS1
12	14503661	14568349	-	119.1123207	PLBD1
12	14365632	14502935	+	1774.345649	ATF7IP
12	13437942	13981957	-	1.012921529	GRIN2B
12	13371089	13387167	-	18.89260156	LINC01559
12	13196716	13219939	+	6963.927434	EMP1
12	13083560	13103683	-	1.145006155	GSG1
12	13000420	13004830	+	60.60516793	HTR7P1
12	12974864	13000273	-	481.537498	HEBP1
12	12940775	12952147	-	22.28427363	GPRC5D
12	12890782	12917937	+	11321.24407	GPRC5A
12	12875499	12876107	+	15.19382293	RPL13AP20
12	12813316	12829981	+	18.42621535	DDX47
12	12725917	12829975	+	81.46924213	APOLD1
12	12715058	12722371	+	1473.294363	CDKN1B
12	12660891	12696207	-	7.060667126	GPR19
12	12611827	12645108	+	968.7235297	CREBL2
12	12474210	12562383	-	1279.305809	DUSP16
12	12355406	12357067	-	6.354600414	LOH12CR2
12	12338776	12339254	+	0.506460764	RPL23AP66
12	12326056	12350541	-	625.8332429	MANSC1
12	12116025	12267012	-	2361.575194	LRP6
12	12049844	12211084	+	9.178867264	BCL2L14
12	11649854	11895402	+	2015.713842	ETV6
12	11548030	11590369	+	1.012921529	LINC01252
12	11265924	11269805	-	7.766733839	PRB3
12	11021619	11022620	-	1.717509232	TAS2R19
12	10996495	10997875	-	0.572503077	TAS2R20
12	10964425	10965352	-	1.974237359	TAS2R15P
12	10937406	11171573	-	2.025843057	TAS2R14
12	10845849	10849475	-	1.012921529	PRR4
12	10825317	10826358	-	0.506460764	TAS2R10
12	10824960	11171608	-	1.31615824	PRH1
12	10699089	10723312	-	5309.410121	YBX3
12	10618939	10674318	-	777.923734	STYK1
12	10604190	10613623	-	313.4992131	MAGOHB
12	10442264	10454685	-	26.98124391	KLRC1
12	10426854	10442300	-	13.74007386	KLRC2
12	10412312	10420595	-	19.24550904	KLRC3
12	10407382	10409757	-	2.118200138	KLRC4
12	10372353	10410146	-	3.435018465	KLRC4-KLRK1
12	10372353	10391874	-	6.954691401	KLRK1
12	10226058	10329600	+	50.83680331	KLRD1
12	10212458	10223130	+	2977.989294	GABARAPL1
12	10170542	10191801	+	1.412133425	TMEM52B
12	10158301	10172138	-	7.596911465	OLR1
12	10116777	10130258	-	409.3397004	CLEC7A
12	10069554	10111627	-	4.58002462	CLEC1A
12	10030677	10066027	+	1.412133425	CLEC9A
12	10010627	10018619	+	8.015043084	CLEC12B
12	9985642	10013424	-	2.29001231	CLEC1B
12	9951316	9995694	+	55.53279851	CLEC12A
12	9852984	9870136	-	422.2278941	CLEC2B
12	9827481	9845007	+	3.948474719	KLRF1
12	9752486	9760901	-	76.99525702	CD69
12	9715860	9733299	-	1.145006155	CLECL1
12	9664969	9699555	+	160.9514296	CLEC2D
12	9594551	9607886	-	10.92880077	KLRB1
12	9418673	9448229	-	74.84307154	DDX12P
12	9240003	9257960	+	0.993527343	LINC00987
12	9239986	9240331	-	4.007521542	PTMAP4
12	9228533	9275817	-	10.30505539	A2MP1
12	9067664	9116229	-	0.506460764	A2M
12	9065177	9068684	+	1.412133425	A2M-AS1
12	9055586	9065070	-	2.632316479	LINC00612
12	8950044	9010760	+	4.58002462	KLRG1
12	8940363	8949955	-	1975.132358	M6PR
12	8913896	8941467	+	343.7604607	PHC1
12	8822472	8887001	+	6.870036929	A2ML1
12	8681600	8783095	+	127.0092701	RIMKLB
12	8637346	8662888	-	1.31615824	MFAP5
12	8602166	8612871	-	12.50350328	AICDA
12	8533305	8540963	-	2618.09537	CLEC4E
12	8509475	8522366	+	30.92971863	CLEC4D
12	8295986	8396803	-	16.88996483	LINC00937
12	8232512	8242948	-	24.81657745	FAM86FP
12	8227734	8231764	+	2.025843057	ALG1L10P
12	8221260	8227618	-	1.31615824	FAM90A1
12	8180209	8216151	+	3.54522535	FAM66C
12	8141168	8142697	-	0.506460764	GCSHP4
12	8133772	8134849	-	6.583989936	POU5F1P3
12	8123632	8138607	+	74.13700482	CLEC4A
12	8076939	8097859	+	1430.664006	NECAP1
12	8058302	8066471	-	2043.993746	C3AR1
12	8032703	8055503	+	1152.491718	FOXJ2
12	7919230	7936275	-	784.3292161	SLC2A3
12	7812512	7891148	-	7.596911465	SLC2A14
12	7729415	7751605	-	7.060667126	CLEC4C
12	7711454	7717559	+	0.506460764	DPPA3
12	7649400	7665903	-	7.596911465	APOBEC1
12	7604350	7605214	-	1.145006155	NIFKP3
12	7470813	7503893	-	533.7021662	CD163
12	7346685	7479897	-	92.17299547	CD163L1
12	7304284	7328724	+	15.19382293	ACSM4
12	7188685	7218574	+	810.6643577	PEX5
12	7129698	7158945	+	893.8804582	CLSTN3
12	7123684	7128942	-	67.78214934	RBP5
12	7118785	7118891	+	0.65807912	RNU6-485P
12	7108052	7122501	+	230.3276919	C1RL-AS1
12	7089587	7109273	-	937.8898118	C1RL
12	7080199	7092607	-	105.9507383	C1R
12	6988259	7071032	+	124.2677414	C1S
12	6976186	7018510	-	166.6255915	LPCAT3
12	6970893	6997428	+	132.6927203	EMG1
12	6965327	6970825	-	1795.52765	PHB2
12	6964097	6964191	+	2.82426685	MIR141
12	6963699	6963766	+	2.632316479	MIR200C
12	6946468	6961316	+	1731.981646	PTPN6
12	6942978	6946003	+	339.5688258	C12orf57
12	6924463	6942321	+	1823.770319	ATN1
12	6913745	6923698	+	65.66420427	ENO2
12	6884682	6885786	+	64.95813756	DSTNP2
12	6873569	6914243	+	75.57040622	LRRC23
12	6870935	6889358	-	314.9057538	SPSB2
12	6867119	6870948	+	7939.72458	TPI1
12	6852128	6866632	+	2186.389253	USP5
12	6844793	6852066	-	64.12034467	CDCA3
12	6821545	6829972	+	4.58002462	GPR162
12	6786858	6820808	+	17.21966599	CD4
12	6772512	6778455	+	2.29001231	LAG3
12	6765516	6770952	+	1127.58854	PTMS
12	6747996	6767475	-	3439.250957	MLF2
12	6723741	6731875	+	892.5322977	COPS7A
12	6693792	6700800	-	9.732552317	PIANP
12	6666477	6689572	-	684.1411775	ZNF384
12	6650280	6663148	-	460.3554966	ING4
12	6638075	6647460	-	12.5950677	ACRBP
12	6618835	6636447	-	12.70920083	LPAR5
12	6570082	6614524	-	6000.977258	CHD4
12	6556863	6568691	-	1134.128596	NOP2
12	6538375	6556083	-	65.66420427	IFFO1
12	6533927	6538374	+	22384.87033	GAPDH
12	6493356	6531955	+	1320.7646	NCAPD2
12	6491886	6493841	-	1168.090438	MRPL51
12	6462237	6470987	-	115.0888742	VAMP1
12	6451690	6466517	+	612.8659066	TAPBPL
12	6444867	6451718	+	4.558146879	CD27
12	6439001	6451567	-	60.68532621	CD27-AS1
12	6375045	6391571	+	6185.144403	LTBR
12	6346843	6377730	-	23433.64813	SCNN1A
12	6328757	6342114	-	4069.768532	TNFRSF1A
12	6310436	6328506	+	593.1131882	PLEKHG6
12	6199715	6238271	+	10154.84297	CD9
12	5948874	6124770	-	33.93287121	VWF
12	5531869	5946232	-	0.572503077	ANO2
12	4649095	4694317	+	153.3324349	NDUFA9
12	4615508	4649047	-	8.472800551	AKAP3
12	4562204	4615302	+	97.89802624	DYRK4
12	4538798	4560048	+	48.09025851	RAD51AP1
12	4487728	4538508	-	167.1520964	C12orf4
12	4307763	4354593	+	384.1002917	TIGAR
12	4273772	4305350	+	31.06693536	CCND2
12	4097451	4099519	+	0.706066713	HSPA8P5
12	3839459	3842525	+	1.012921529	OTUD4P1
12	3791047	3873448	-	29.61356039	PARP11
12	3606633	3764819	-	13.74007386	CRACR2A
12	3381349	3593973	+	9.160049239	PRMT8
12	3077355	3286564	+	328.0442634	TSPAN9
12	2959330	3040673	+	312.0141772	TEAD4
12	2877223	2941140	+	872.6984568	TULP3
12	2876258	2889523	+	433.0239535	RHNO1
12	2857681	2877155	-	261.0614033	FOXM1
12	2825348	2835544	-	40.24580262	NRIP2
12	2812622	2859791	+	394.8474719	ITFG2
12	2794953	2805423	+	844.4982416	FKBP4
12	1970786	2697950	+	0.506460764	CACNA1C
12	1946054	2004535	-	133.5900613	DCP1B
12	1820267	1836752	+	0.572503077	LRTM2
12	1791957	1918836	-	31.48766926	CACNA2D4
12	1757231	1758011	-	0.572503077	RPS4XP14
12	1688574	1788678	+	3106.693536	ADIPOR2
12	1565993	1594165	-	191.7507772	FBXL14
12	1529891	1647243	+	0.706066713	WNT5B
12	1500525	1504424	+	7.948218744	LINC00942
12	990509	1495933	+	829.5953315	ERC1
12	912077	990053	-	130.2996657	RAD52
12	752593	911452	+	5281.743015	WNK1
12	564296	663779	-	75.54913825	NINJ2
12	460364	563509	+	1061.087202	B4GALNT3
12	389273	442645	+	144.2707755	CCDC77
12	280129	389454	-	1728.044128	KDM5A
12	220621	262873	-	8.941746088	SLC6A13
12	190077	214570	-	26.83053508	SLC6A12
12	66765	178460	+	1.519382293	IQSEC3
13	114346167	114346637	+	2.82426685	RPL23AP97
13	114314335	114337626	+	348.6543742	CHAMP1
13	114281584	114305817	+	365.8294665	UPF3A
13	114234887	114272723	+	622.9467401	CDC16
13	113977783	114132611	-	212.5260805	RASA3
13	113926514	113928844	-	1.519382293	LINC00565
13	113888306	113923512	+	0.993527343	LINC00452
13	113820549	113864067	-	2.118200138	GAS6
13	113815630	113845744	+	13.41526754	GAS6-AS1
13	113759240	113816995	+	40.80090543	TMEM255B
13	113748511	113751089	-	0.506460764	LINC00552
13	113667155	113737735	+	0.506460764	GRK1
13	113648804	113658186	-	0.506460764	ATP4B
13	113584721	113641470	+	1302.996657	TFDP1
13	113490995	113554590	+	2463.425158	TMCO3
13	113478915	113479078	-	0.572503077	RNU1-16P
13	113468901	113476135	+	2.29001231	DCUN1D2-AS
13	113455819	113490952	-	247.8294161	DCUN1D2
13	113399610	113453524	-	46.59439032	ADPRHL1
13	113351673	113361868	+	1.31615824	GRTP1-AS1
13	113324164	113364148	-	180.8219764	GRTP1
13	113297241	113323672	+	7008.542626	LAMP1
13	113276616	113277734	+	0.506460764	LDHBP1
13	113208193	113267108	+	2174.366688	CUL4A
13	113177539	113208715	-	423.8029531	PCID2
13	113158654	113172383	+	4.007521542	PROZ
13	113122814	113149529	+	0.572503077	F10
13	113105788	113120681	+	2.532303822	F7
13	112894378	113099739	+	123.0881617	MCF2L
13	112690329	112887168	+	3064.594085	ATP11A
13	111316184	111344249	+	2.980582029	TEX29
13	111114559	111305737	+	963.5226793	ARHGEF7
13	110965704	110990579	+	27.81876561	LINC00431
13	110894639	110899172	-	38.35770619	ANKRD10-IT1
13	110878540	110915069	-	1132.554165	ANKRD10
13	110863987	110870251	-	88.84068117	LINC00346
13	110712736	110723339	+	401.4282631	ING1
13	110641412	110713603	-	909.7073901	CARS2
13	110523066	110561733	-	813.3857921	RAB20
13	110456396	110463287	-	1.145006155	COL4A2-AS2
13	110305812	110513209	+	15.13581976	COL4A2
13	110148963	110307233	-	27.85534204	COL4A1
13	109752698	109786568	-	2043.569184	IRS2
13	109400696	109401641	+	1.012921529	LINC00399
13	109281973	109297690	+	1.145006155	LINC00370
13	109163902	109201483	-	3.974109372	MYO16-AS1
13	108596152	109208007	+	25.19013541	MYO16
13	108301212	108301331	-	2.82426685	RNA5SP39
13	108251240	108308484	+	220.9861879	TNFSF13B
13	108218379	108234255	+	193.5060402	ABHD13
13	108207439	108218368	-	319.8482208	LIG4
13	107788342	107835451	-	0.65807912	FAM155A-IT1
13	107163510	107866735	-	116.7906278	FAM155A
13	106541673	106568164	-	920.0049265	ARGLU1
13	106489731	106535662	-	3322.043883	EFNB2
13	106374477	106384315	+	61.427804	LINC00460
13	102880099	102896033	+	0.572503077	METTL21EP
