chromosome,Start,End,strand,Blood,CFASN,LTB4,GENE ID
12,57452323,57459280,+,7.272326882,20.61011079,39.34138927,INHBE
12,57434760,57450828,+,0,0,4.146675476,INHBC
12,57415296,57415403,+,0,0,0,RNU6-879P
12,57253762,57431005,-,1525.514469,373.509291,762.0596303,R3HDM2
12,57243453,57251193,-,127.8785547,12.00313411,50.99825442,STAC3
12,57234903,57240715,-,1.282383242,6.580791198,0.829335095,NDUFA4L2
12,57229327,57234935,+,169.1583678,982.844864,282.9553766,SHMT2
12,57216795,57226449,+,1.710936122,0,2.541584107,NXPH4
12,57194504,57194576,+,0,0,0,MIR1228
12,57144620,57147619,-,0,0,0,LRP1-AS
12,57128493,57213351,+,816.8412116,276.2006014,349.5331123,LRP1
12,57095408,57132139,-,46373.87056,8904.086697,46580.34849,STAT6
12,57088894,57095476,+,270.0231721,918.2949362,794.1156759,NAB2
12,57055643,57088063,-,333.2230065,804.9160524,785.373118,NEMP1
12,57028517,57051198,-,13.87859148,2.862515387,11.65674387,MYO1A
12,57010000,57028883,-,0.85710576,0,1.513130356,TAC3
12,56998834,57006446,-,67.57828571,223.8487033,102.8928642,ZBTB39
12,56994446,56998441,+,0,0.706066713,0.71030776,GPR182
12,56951431,56959374,-,5.993189526,22.85112889,7.285464917,RDH16
12,56923154,56934405,-,0,0.572503077,1.457092983,SDR9C7
12,56752161,56787790,+,0.99559936,172.8737577,14.57092983,HSD17B6
12,56731596,56752373,-,45.15461792,35.53627247,20.39930177,PRIM1
12,56712428,56731628,-,4763.446239,9084.478833,5679.286732,NACA
12,56670450,56670746,-,9.837063853,1.519382293,7.565651782,RN7SL809P
12,56663341,56688408,-,935.7968985,3985.766425,1826.19588,PTGES3
12,56645027,56645101,-,5.129532968,0.65807912,2.914185967,SNORD59A
12,56595596,56636816,-,17847.23433,6513.940015,9729.183962,BAZ2A
12,56588518,56588621,+,1.015881929,0.65807912,0,RNU6-343P
12,56521929,56596196,+,93.77726204,1137.473474,257.2321606,RBMS2
12,56470944,56488414,-,2.136213604,0.706066713,0,GLS2
12,56468567,56479707,+,29.5191701,224.5371795,56.82662635,SPRYD4
12,56449502,56469166,-,0,0.706066713,0,MIP
12,56416373,56449403,-,84.33755411,455.1399466,156.7310199,TIMELESS
12,56360569,56362823,-,0.42855288,0,0,APOF
12,56352387,56352450,-,15.07945276,9.935273431,7.1030776,RNU7-40P
12,56341597,56360155,-,7753.951863,6365.089215,3973.461609,STAT2
12,56334174,56340410,+,31.07123912,591.395679,61.37079704,IL23A
12,56316223,56334053,-,871.1378548,558.7630036,571.9632747,PAN2
12,56309842,56316336,-,11.5836017,40.6477185,26.26303577,CNPY2
12,56271699,56300392,-,1881.341308,3722.383709,1449.578881,CS
12,56266858,56270966,+,77.53749568,61.83033236,53.90678118,COQ10A
12,56237807,56258391,-,1089.970946,2160.054111,970.4239269,ANKRD52
12,56230049,56237846,+,0.853830362,1.145006155,0,SLC39A5
12,56222015,56229854,+,70.56830016,459.3392256,146.7736446,NABP2
12,56202175,56221933,-,1374.55159,989.8578209,1520.696008,RNF41
12,56162983,56189567,-,2987.102641,2001.470759,1690.153431,SMARCC2
12,56158161,56163496,+,12035.60737,7552.794862,13755.86807,MYL6
12,56152256,56159647,+,14.93720677,306.8616495,61.84521327,MYL6B
12,56118250,56144671,+,2890.912808,2159.481608,1813.755853,ESYT1
12,56118159,56127514,+,138.7104455,105.8502997,170.9837303,ZC3H10
12,56116586,56117943,+,26.94654313,20.25843057,29.83292592,RPL41
12,56104319,56113907,+,260.6406872,1465.607878,410.8894306,PA2G4
12,56076799,56103505,+,10.83924352,4480.151921,597.2722652,ERBB3
12,56041351,56044697,+,1436.576674,3432.896357,1447.008552,RPS26
12,56007659,56038435,+,86.86045111,206.1011079,126.0589345,IKZF4
12,55997180,56006641,+,344.8541913,439.1734952,242.2976849,SUOX
12,55973913,55996683,+,6875.619062,6950.520719,6293.109152,RAB5B
12,55966769,55972784,+,174.4657374,218.8806809,110.982506,CDK2
12,55954105,55973317,-,30.37496617,25.19013541,13.49584744,PMEL
12,55927319,55954027,+,4189.883205,742.7821817,2144.660556,DGKA
12,55900300,55900618,+,0,0,0,GSTP1P1
12,55870048,55872602,-,0,0,0,OLA1P3
12,55835433,55842966,-,0.587329049,55.07320358,218.5639475,MMP19
12,55829608,55836246,+,161.9479874,92.13107677,100.5394158,TMEM198B
12,55820960,55830824,-,422.8137776,379.3391125,461.1103129,DNAJC14
12,55817919,55821879,+,163.5724398,409.3332653,265.190923,ORMDL2
12,55752463,55817756,-,8.676856243,1.012921529,2.13092328,SARNP
12,55743280,55757278,+,69.56948443,162.3953439,68.09086604,GDF11
12,55725323,55729707,-,6205.019801,13322.71912,17878.53091,CD63
12,55720367,55724705,+,57.34420098,20.76489134,108.4409219,RDH5
12,55716037,55720087,+,323.79548,117.2070743,332.2172002,BLOC1S1
12,55684568,55716043,-,54.9531754,119.0182796,170.9837303,ITGA7
12,55681546,55684611,+,0,360.6273576,52.52607155,METTL7B
12,55646195,55646663,-,2.709810881,1.412133425,4.235973512,OR10AE3P
12,55636860,55637854,+,0,0,1.457092983,OR10P1
12,55608043,55615878,+,0,0,0,OR6U2P
12,55572468,55575612,+,0,0,0,OR2AP1
12,55549602,55555832,+,0,0,0,OR6C4
12,55522593,55523417,+,0,0,0,OR6C64P
12,55492378,55493316,+,0,0,0,OR6C68
12,55469200,55470138,-,0,0,0,OR6C70
12,55444069,55453347,+,0,0,0,OR6C2
12,55426254,55427192,+,0,0,0,OR6C76
12,55411727,55414787,-,13.65806941,22.85112889,115.2775782,PHC1P1
12,55400430,55401505,+,0,0,0,OR6C65
12,55396340,55396697,+,0,0,0,OR6C73P
12,55385837,55392964,+,0,0,0,OR6C66P
12,55376742,55378797,-,0,0,0,OR6C71P
12,55362975,55369279,+,0,0,0,OR6C75
12,55342841,55343774,+,0,0,0,OR6C7P
12,55330043,55332687,+,0,0,0,OR6C3
12,55314343,55322364,+,0,0,0,OR6C1
12,55311835,55312757,+,0,0,0,OR6C5P
12,55293988,55296569,-,0,0,0,OR6C6
12,55283750,55284641,+,0,0,0,OR6C72P
12,55262539,55263431,+,0,0,0,OR6C69P
12,55247198,55248302,+,0,0,0,OR6C74
12,55221025,55221975,+,0,0,0,OR10A7
12,55193882,55194786,-,0,0,0,OR10U1P
12,55158847,55159723,+,0,0,0,OR9R1P
12,55126406,55132750,+,0,0,0,OR9K2
12,55113077,55118632,+,0,0,0,OR9K1P
12,55019945,55030014,+,2.294989772,0,0.71030776,NEUROD4
12,54948018,54984746,-,556.5202304,44.48220289,437.9996611,TESPA1
12,54830519,54858393,+,0,5.264632958,11.65674387,MUCL1
12,54802746,54803589,-,0,0,0,VDAC1P5
12,54644591,54648493,-,0,0,0,DCD
12,54630811,54634895,-,0,0,0,LACRT
12,54608187,54610462,-,0,0,0,GLYCAM1
12,54575387,54588659,-,2.170257457,0,1.694389405,PPP1R1A
12,54549350,54579239,+,369.0995695,14.31257694,215.1874544,PDE1B
12,54497711,54548238,+,5079.606559,223.1170812,3146.481125,NCKAP1L
12,54455950,54473602,-,12.80423905,0,8.293350951,GTSF1
12,54428303,54429403,+,0,0,0,LINC01154
12,54395261,54419460,-,12492.73892,1819.41478,19947.16771,ITGA5
12,54369133,54391298,-,525.2383622,280.5265079,1993.721569,ZNF385A
12,54362445,54364487,-,32.13498761,40.6477185,267.0459006,GPR84
12,54344610,54344876,+,0,0,0,RN7SL744P
12,54337216,54337314,+,0,0.572503077,0,MIR148B
12,54317781,54317887,-,0,0,0,RNU6-950P
12,54301202,54351849,+,740.5869349,2562.185007,1005.08548,COPZ1
12,54292111,54301121,-,9439.518495,51.33017134,196.7069463,NFE2
12,54280193,54287088,+,3999.146707,11295.92809,4480.62135,HNRNPA1
12,54255627,54255910,-,0,0,0,RN7SL390P
12,54231397,54231476,-,0,0,0,MIR3198-2
12,54230940,54280133,-,304.5952608,1574.740839,378.8441757,CBX5
12,54121277,54189008,-,318.0904614,380.1420434,355.5856338,SMUG1
12,54058254,54122234,+,0.42855288,1.717509232,0.847194702,FLJ12825
12,54033950,54034045,+,0,0,0,MIR615
12,54032853,54035358,+,0,0,0,HOXC5
12,54016931,54056030,+,8.393318246,0.65807912,1.513130356,HOXC4
12,54009106,54012362,+,0,0,0,HOXC8
12,53999022,54000010,-,0,0,0,HOXC-AS1
12,53994895,54003337,+,0,0,0,HOXC9
12,53993810,53996785,-,0,0,0,HOXC-AS2
12,53991738,53991847,+,0,0,0,MIR196A2
12,53990624,54030823,+,0,0,0,HOXC6
12,53985065,53990279,+,0,0,0,HOXC10
12,53981509,53985519,-,0,0,0,HOXC-AS3
12,53973126,53977643,+,0,0,0,HOXC11
12,53962308,53974956,-,0,0,0,HOTAIR
12,53954834,53958956,+,0,0,0,HOXC12
12,53938765,53946544,+,0,0,0,HOXC13
12,53935328,53939643,-,0,0,0,HOXC13-AS
12,53816185,53816479,+,0,0,0,RN7SKP289
12,53750447,53757034,-,0,0,0,CISTR
12,53708517,53727745,-,11913.17144,1573.822702,6464.092883,CALCOCO1
12,53507856,53626410,-,413.9489709,340.3416336,208.992444,ATF7
12,53506690,53507638,-,0,0,0,NPFF
12,53500921,53506431,+,123.3511481,526.0197009,243.6139874,TARBP2
12,53479669,53500063,-,347.0631782,46.60040303,504.0808479,MAP3K12
12,53452102,53481162,+,3366.249604,1890.846656,3189.678791,PCBP2
12,53441605,53446645,+,3831.873398,1081.694204,3580.066423,PRR13
12,53423855,53431534,+,2.709810881,1.717509232,2.541584107,AMHR2
12,53380176,53416446,+,11012.78368,3759.055207,7114.738936,SP1
12,53326575,53345315,-,0,0,0,SP7
12,53307456,53324864,-,450.7579717,419.0722527,247.3808531,AAAS
12,53299686,53307177,+,211.4318196,388.9247598,182.146861,C12orf10
12,53295291,53299450,+,4337.906423,2375.807445,2825.303295,PFDN5
12,53268299,53293643,+,27.35532556,181.8194144,109.2881166,ESPL1
12,53251251,53254405,+,450.5680889,780.9097842,626.1479968,MFSD5
12,53210567,53232980,-,136.0563136,1582.689057,313.2179838,RARG
12,53191318,53207307,-,609.8093254,54.19130178,218.11513,ITGB7
12,53180700,53195141,+,884.1288127,1316.757078,650.1987146,ZNF740
12,53157663,53180909,-,3926.081243,224.8685794,565.9107533,CSAD
12,53153272,53154484,+,0,0.572503077,0.847194702,EIF4A1P4
12,53142053,53142327,+,0.42855288,0,0,HIGD1AP1
12,53138545,53138651,-,0,0,0,RNU6-333P
12,53131350,53131985,+,0,0,0,VTI1BP3
12,53103518,53124538,+,5.558115361,0,0,SOAT2
12,53097436,53102345,+,3.753185865,5.571068407,1.65867019,IGFBP6
12,53064316,53079420,-,1324.111023,921.1574516,1151.117112,SPRYD3
12,53056944,53057012,+,0,0,0,MIR6757
12,53046969,53064372,+,10.96814942,873.270992,155.8524267,TNS2
12,53006158,53042209,+,3393.546104,8091.185994,4976.685742,EIF4B
12,52948871,52952901,+,32.47510879,19217.01772,2849.962979,KRT18
12,52897187,52949954,-,30.5125103,50962.50645,8852.337445,KRT8
12,52885429,52886385,+,0,0,0,RPL7P41
12,52837804,52849092,-,0,63.1755955,29.02672833,KRT78
12,52821410,52834295,-,0,0.993527343,0,KRT79
12,52806549,52814551,-,0,306.0064217,28.74947677,KRT4
12,52789685,52796117,-,0,68.87866395,4.146675476,KRT3
12,52768155,52777345,-,0,0,0,KRT76
12,52763405,52763893,+,0,0,0,ARL2BPP2
12,52751978,52753821,-,0,0,0,KRT127P
12,52748776,52750127,+,0,0,0,BTBD10P1
12,52729517,52736142,-,0,0,0,KRT125P
12,52715567,52721655,-,0,0,0,KRT126P
12,52689626,52703463,-,0,0,0,KRT77
12,52674736,52680407,-,9.984593825,0.993527343,5.805345666,KRT1
12,52644558,52652164,-,1.44115941,0,4.235973512,KRT2
12,52632866,52634456,-,0,0,0,KRT128P
12,52607570,52618559,-,44.10819268,3.974109372,25.70938795,KRT73
12,52601467,52615305,+,6.35196669,1.717509232,19.88861728,KRT73-AS1
12,52585589,52601538,-,126.7370136,12.91585546,84.51139303,KRT72
12,52565782,52573825,-,0.853830362,0,0,KRT74
12,52543909,52553147,-,0,0,0,KRT71
12,52514575,52520687,-,1.174658097,10.59100069,1.457092983,KRT5
12,52487174,52493257,-,7.111173501,24681.97407,2953.320732,KRT6A
12,52468516,52473785,-,0,3.290395599,0.829335095,KRT6C
12,52446651,52452126,-,0,21.88806809,0.847194702,KRT6B
12,52424070,52434525,-,0,1.145006155,0,KRT75
12,52411742,52421867,-,0,0,0,KRT90P
12,52393931,52406355,-,0,0,0,KRT82
12,52377812,52385652,-,0,0,0,KRT84
12,52360006,52367481,-,0,0.65807912,0,KRT85
12,52341197,52354036,+,0,0,0,KRT89P
12,52314301,52321398,-,0,0.572503077,0,KRT83
12,52285913,52291534,-,4.644305966,1692.319097,504.2357378,KRT81
12,52250466,52258867,-,0,16.60258925,4.539391069,KRT87P
12,52249300,52309163,+,1.444434809,453.4224373,68.09086604,KRT86
12,52232520,52252186,+,7.69850255,21666.36314,4097.557005,KRT7
12,52229093,52229588,-,0,0,0,METTL7AP1
12,52205556,52213583,-,0,0.65807912,1.513130356,C12orf80
12,52168996,52192000,-,1.282383242,1141.562917,601.5082387,KRT80
12,52164115,52223804,+,0,2.118200138,0.829335095,LINC00592
12,52079696,52108239,+,0,0,0,OR7E47P
12,52069246,52077494,+,60.30804176,446.093777,177.0636928,ATG101
12,52022832,52059507,+,46.36334699,288.1229295,191.4660027,NR4A1
12,52006940,52015889,+,43.60282098,25.66508567,254.2058999,GRASP
12,51987657,51987763,+,2.709810881,2.862515387,2.914185967,RNU6-574P
12,51951667,51997078,+,629.5773933,1952.520748,5947.991302,ACVR1B
12,51906908,51923361,+,2.98679808,11.2970674,37.88441757,ACVRL1
12,51887960,51891664,+,0.42855288,588.1535716,1726.675668,ANKRD33
12,51817840,51848766,-,0.587329049,6.583989936,28.74947677,FIGNL2
12,51712469,51713606,-,1.015881929,1.145006155,0,HNRNPA3P10
12,51590266,51812864,+,10.99627266,3.948474719,18.15756428,SCN8A
12,51391317,51515763,+,143.9246269,30.92971863,114.3712848,SLC4A8
12,51351247,51392867,-,313.9745293,1170.37521,334.2220433,GALNT6
12,51328443,51346679,-,1.99119872,0,0,CELA1
12,51281038,51324668,-,25219.8408,433.5249615,4775.439405,BIN2
12,51244558,51270890,-,92.42577696,427.0933487,139.2079928,SMAGP
12,51238292,51271362,+,30688.54375,7896.736237,32839.96166,DAZAP2
12,51186936,51217708,-,198.0436147,49.80776774,155.0856628,POU6F1
12,51162901,51163007,+,0,0,0,RNU6-199P
12,51124628,51125381,-,0,1.519382293,0.847194702,PHBP19
12,51106817,51107144,+,2.460316738,2.82426685,0.71030776,AC087884.1
12,51093663,51173134,-,651.3261854,581.6631267,585.2935942,TFCP2
12,51061205,51083664,-,484.4023853,732.4420603,597.3688262,CSRNP2
12,51047962,51060424,+,436.1979582,771.7309169,358.6118945,LETMD1
12,51037499,51037602,+,0,0,0,RNU6-1273P
12,51014134,51014241,-,0,0,0,RNU6-87P
12,50979401,51028566,-,213.8282191,1583.543512,1219.951925,SLC11A2
12,50953922,50970506,+,0,0,0,HIGD1C
12,50923472,50932517,+,256.0783483,36.64019696,274.8891031,METTL7A
12,50842920,50887884,+,0,0,0,TMPRSS12
12,50841498,50841785,-,0,0,0,RN7SL519P
12,50763710,50821122,+,423.2816476,560.6169698,568.2662635,ATF1
12,50656973,50657078,+,0,0,0,RNU6-238P
12,50633273,50633376,+,0,0,0,RNU6-769P
12,50504985,50748667,+,5350.03574,2309.477414,7428.398554,DIP2B
12,50392383,50480004,+,127.8974052,1322.482109,329.8624177,LARP4
12,50326230,50396622,-,0,1.987054686,1.42061552,FAM186A
12,50256238,50256344,-,0,0,0,RNU6-1093P
12,50234142,50234212,-,0,0,0,MIR1293
12,50175788,50283546,-,64.79975907,1023.796733,218.5762332,LIMA1
12,50129306,50167533,-,935.9853719,458.9433632,1060.70438,CERS5
12,50111979,50120457,+,132.9669507,280.341705,176.6483753,COX14
12,50103819,50111319,+,7.69850255,10.52926592,10.59191249,GPD1
12,50084972,50100712,+,1132.057852,1097.017893,1019.84986,SMARCD1
12,50057548,50083611,+,13.15868945,3.974109372,4.37127895,ASIC1
12,49976923,50033136,-,105.4207105,413.919725,442.2356346,RACGAP1
12,49967194,49977139,+,0,0,0,AQP6
12,49961870,49965681,+,0,0,0,AQP5
12,49950741,49958881,+,0,0,0,AQP2
12,49866896,49904217,-,0,0,0,FAIM2
12,49836039,49843129,-,21.12696871,39.48474719,28.74947677,BCDIN3D
12,49828542,49841143,+,4.323478231,4.58002462,4.539391069,BCDIN3D-AS1
12,49791146,49828750,-,450.5616562,302.9026197,1019.965088,NCKAP5L
12,49770960,49771136,+,0,0,0,LSM6P2
12,49707725,49764934,+,20789.87077,27977.5757,22538.07666,TMBIM6
12,49636499,49708165,-,442.7386303,168.7499443,730.2818334,FMNL3
12,49619334,49619612,+,0,0,0,HIGD1AP9
12,49594091,49594258,+,0,1.31615824,0,POLR2KP1
12,49593104,49593213,+,0,0,0,RNU6-834P
12,49582885,49605639,-,2.031763857,8.472800551,1.457092983,FAM186B
12,49568218,49644666,+,35.41254063,228.0595482,45.39391069,PRPF40B
12,49556544,49568153,-,1312.585543,1228.591604,1187.80733,MCRS1
12,49539157,49558308,+,429.9685061,4.558146879,33.51313862,KCNH3
12,49366584,49527424,+,27.11552748,393.5200139,93.19141726,SPATS2
12,49346917,49357546,+,0,122.563505,29.14185967,DNAJC22
12,49332411,49337188,-,0,0.506460764,0,C1QL4
12,49323236,49331731,+,4.492080595,115.163846,162.6613829,TROAP
12,49293252,49298686,+,0,0.506460764,0,PRPH
12,49188736,49274603,+,237.8616268,1679.06121,440.3209337,TUBA1C
12,49184796,49189324,-,18895.00368,179.7659663,2498.786642,TUBA1A
12,49127782,49131397,-,1070.688994,1247.870343,585.5814479,TUBA1B
12,49096551,49110900,-,2449.945364,746.0167058,1685.208913,LMBR1L
12,49086656,49094819,-,0,0.572503077,0,DHH
12,49064685,49070025,-,31.29853627,38.16858895,28.74947677,RHEBL1
12,49018975,49059774,-,22009.9404,4038.701596,14475.16868,KMT2D
12,49002274,49018825,-,744.3119165,1169.051284,1416.509542,PRKAG1
12,48995149,48999309,-,7.847452522,19.76986795,17.416037,DDN
12,48978453,48981676,+,11.84688664,0,1.513130356,WNT1
12,48975543,48975646,+,0,0,0,RNU6-940P
12,48965340,48971763,-,65.16178,0.706066713,12.70792054,WNT10B
12,48935723,48957551,-,4068.449754,6049.587992,3103.371926,ARF3
12,48921518,48926474,-,640.2373545,285.9570186,308.3788717,FKBP11
12,48904110,48931840,+,152.6927204,51.65899796,48.08406845,CCDC65
12,48892130,48892228,-,0,0,0,RNU6-600P
12,48857145,48865898,-,2.709810881,473.9125426,43.7127895,RND1
12,48829764,48852842,-,2791.263002,3531.771485,2626.794299,DDX23
12,48813794,48828941,+,26.6911777,139.093828,38.12376161,CACNB3
12,48771975,48772037,-,0,0.65807912,0,MIR4701
12,48766194,48789037,-,1.174658097,152.0162767,20.39930177,ADCY6
12,48688458,48716998,-,967.8974486,1671.320522,1619.049481,CCNT1
12,48667457,48667593,-,4.27245672,0.65807912,1.42061552,SNORA2B
12,48656648,48656782,-,0,0.65807912,0,SNORA2A
12,48653401,48682238,-,457.2811164,754.1200781,478.6650068,KANSL2
12,48627879,48628836,+,0,0,0,OR11M1P
12,48567684,48570066,-,0,0,0,LALBA
12,48559882,48562956,+,0,0,0,OR5BS1P
12,48525632,48528103,+,0,1.974237359,0,OR8S1
12,48487946,48488408,+,0,0,0,RPS10P20
12,48482498,48496386,+,0,1.145006155,0.71030776,C12orf54
12,48472665,48473624,+,0,0,0,ANP32D
12,48442030,48442947,-,0,0,0,OR8T1P
12,48417150,48417337,-,0,0,0,OR8S21P
12,48394510,48395392,-,0,0,0,OR5BJ1P
12,48385417,48386265,-,0,0,0,OR5BT1P
12,48355792,48356614,-,2.139489002,2.980582029,4.146675476,OR5BK1P
12,48337180,48351414,-,5940.793396,882.4840996,2306.578193,ZNF641
12,48328980,48330279,+,11.20940476,0.706066713,0.847194702,H1FNT
12,48202083,48203387,-,1.849429722,4.236400276,2.13092328,OR10AD1
12,48183584,48185926,+,3.428423042,0,5.828371933,CCDC184
12,48168847,48169659,-,0,0,0,PHBP18
12,48147788,48181213,-,1512.595003,507.6924723,976.2522988,ASB8
12,48132797,48132867,+,0,0,0,MIR6505
12,48105139,48146404,+,118.067694,581.7989712,141.4815153,PFKM
12,48081319,48081428,+,0.587329049,0,0,RNU6-1203P
12,48042898,48106308,-,381.9769625,542.2592353,513.3999896,SENP1
12,47972965,48004554,-,0,0.572503077,2.541584107,COL2A1
12,47963569,47968878,+,100.8648043,738.3647724,245.6864637,TMEM106C
12,47841537,47943048,-,1654.624428,2422.38924,5296.532994,VDR
12,47782722,47833132,-,8925.534103,1978.11294,1690.532469,HDAC7
12,47753916,47782753,+,669.9003669,322.6724877,182.1366229,SLC48A1
12,47734367,47771040,-,181.4761095,127.798075,83.05430005,RAPGEF3
12,47709734,47725567,-,19.24229943,5.961164058,4.539391069,ENDOU
12,47661249,47706061,-,965.5532632,399.4540257,236.5324841,RPAP3
12,47364186,47364269,-,0,0,0,MIR4494
12,47205898,47216456,-,590.3085523,19.76986795,340.8567241,PCED1B-AS1
12,47187812,47187891,+,0,0,0,MIR4698
12,47079603,47236662,+,272.601565,35.53627247,116.9362484,PCED1B
12,47075707,47079951,-,84.22890127,374.2153577,119.5372982,AMIGO2
12,46764761,46832408,-,0,0,0,SLC38A4
12,46682071,46682713,-,0,0,0,MARK3P1
12,46592573,46593305,+,0,0,0,OR7A19P
12,46358189,46372867,-,3556.952882,10438.49028,4372.654571,SLC38A2
12,46183063,46270017,-,1539.418291,6974.232489,2881.000199,SLC38A1
12,45919131,45992120,-,7842.615664,832.6214965,7097.395138,SCAF11
12,45880950,45882266,-,2.993319364,0.572503077,0,KNOP1P2
12,45874035,45874330,+,0.42855288,0,0,RN7SL246P
12,45729665,45908040,+,814.8034618,57.89747043,867.0236942,ARID2
12,45215987,45440404,+,308.8387093,12.00313411,152.5976575,ANO6
12,45173064,45216041,-,14.37013078,1.012921529,7.1030776,PLEKHA8P1
12,45117771,45117888,+,0,0,0,RNA5SP361
12,45014672,45051099,-,0,0,0,DBX2
12,44508275,44921848,-,420.8882666,9.622754522,149.2803171,NELL2
12,44008620,44010143,-,0,0,0,ZNF75BP
12,43835967,44389762,+,5.690058163,0,2.914185967,TMEM117
12,43793723,43806375,-,488.2629971,37.42153577,463.5983182,TWF1
12,43758944,43789543,+,2700.795581,115.7949409,1559.835841,IRAK4
12,43718993,43758817,-,177.9641275,9.178867264,104.496222,PUS7L
12,43659827,43661101,+,0,0,0,EEF1A1P17
12,43353866,43551921,-,0,0,0,ADAMTS20
12,43054089,43054386,-,0,0,0,MRPS36P5
12,42456757,42590355,-,0.85710576,0.572503077,0,PRICKLE1
12,42398550,42398651,+,0,0,0,RNU6-249P
12,42323700,42323859,-,2.301540569,0,1.65867019,MIR7851
12,42312078,42326118,-,227.6580309,224.9937094,164.7914003,ZCRB1
12,42238447,42459715,+,1186.112973,354.7046456,864.1385964,PPHLN1
12,42157104,42238349,-,336.3826024,87.52452293,284.468507,YAF2
12,42081845,42144879,-,236.5377377,220.4565051,297.3653405,GXYLT1
12,41699391,41700251,-,0,0,0,MTND1P24
12,41698495,41699182,-,0,0,0,MTND2P17
12,41658676,41658793,+,0,0,0,RNA5SP360
12,41188448,41574724,+,0,0,0,PDZRN4
12,40692442,41072418,+,0,0,0,CNTN1
12,40554161,40554267,-,0,0,0,RNU6-713P
12,40393395,40570832,+,4.856480857,1.012921529,55.36953337,MUC19
12,40196744,40369285,+,42551.68766,1357.766288,8252.612964,LRRK2
12,40068243,40068590,-,0,0,0,RPL30P13
12,39755021,40106089,-,46.60768729,18.23258752,118.0245316,SLC2A13
12,39626167,39908300,+,0,0,0,C12orf40
12,39550033,39619751,-,71.70245215,0.993527343,5.083168214,ABCD2
12,39293228,39443390,-,51.35229246,201.2290131,55.98582319,KIF21A
12,38646822,38907430,-,35.81681037,323.6284284,47.44290333,CPNE8
12,38316578,38329728,+,45.66866705,24.31011669,27.23634642,ALG10B
12,38206231,38207192,-,0,0,0,NF1P12
12,38201566,38203792,+,0,0,0,TUBB8P5
12,38163403,38163515,-,0,0,0,RNA5SP359
12,38161466,38161582,-,0,0,0,RNA5SP358
12,38082046,38087392,+,0,0,0,CLUHP8
